year,month,day,Carbon intensity gCO₂eq/kWh (Life cycle),prediction,hour,date
2024,5,1,655.1,659.3382753131997,0,2024-05-01
2024,5,2,665.78,656.5127584377333,0,2024-05-02
2024,5,3,667.16,662.6909194792444,0,2024-05-03
2024,5,4,664.23,665.6703064930815,0,2024-05-04
2024,5,5,655.82,664.7101021643606,0,2024-05-05
2024,5,6,652.46,658.7833673881202,0,2024-05-06
2024,5,7,642.73,654.5677891293734,0,2024-05-07
2024,5,8,630.49,646.6759297097911,0,2024-05-08
2024,5,9,620.54,635.8853099032636,0,2024-05-09
2024,5,10,605.32,625.6551033010878,0,2024-05-10
2024,5,11,590.69,612.0983677670293,0,2024-05-11
2024,5,12,601.45,597.8261225890097,0,2024-05-12
2024,5,13,609.45,600.2420408630032,0,2024-05-13
2024,5,14,615.01,606.3806802876678,0,2024-05-14
2024,5,15,616.53,612.1335600958893,0,2024-05-15
2024,5,16,610.56,615.0645200319631,0,2024-05-16
2024,5,17,605.88,612.0615066773211,0,2024-05-17
2024,5,18,599.55,607.9405022257737,0,2024-05-18
2024,5,19,580.53,602.3468340752579,0,2024-05-19
2024,5,20,584.79,587.8022780250859,0,2024-05-20
2024,5,21,583.47,585.7940926750285,0,2024-05-21
2024,5,22,588.81,584.2446975583429,0,2024-05-22
2024,5,23,583.23,587.2882325194477,0,2024-05-23
2024,5,24,583.88,584.5827441731493,0,2024-05-24
2024,5,25,578.39,584.1142480577164,0,2024-05-25
2024,5,26,575.54,580.2980826859055,0,2024-05-26
2024,5,27,581.3,577.1260275619685,0,2024-05-27
2024,5,28,573.93,579.9086758539894,0,2024-05-28
2024,5,29,569.16,575.9228919513298,0,2024-05-29
2024,5,30,584.43,571.4142973171099,0,2024-05-30
2024,5,31,590.2,580.0914324390366,0,2024-05-31
2024,6,1,588.96,586.8304774796788,0,2024-06-01
2024,6,2,595.32,588.250159159893,0,2024-06-02
2024,6,3,598.6,592.963386386631,0,2024-06-03
2024,6,4,589.58,596.7211287955437,0,2024-06-04
2024,6,5,596.71,591.9603762651813,0,2024-06-05
2024,6,6,580.78,595.1267920883938,0,2024-06-06
2024,6,7,596.17,585.5622640294646,0,2024-06-07
2024,6,8,599.16,592.6340880098215,0,2024-06-08
2024,6,9,612.04,596.9846960032738,0,2024-06-09
2024,6,10,615.09,607.0215653344245,0,2024-06-10
2024,6,11,613.1,612.4005217781415,0,2024-06-11
2024,6,12,610.26,612.8668405927139,0,2024-06-12
2024,6,13,599.29,611.128946864238,0,2024-06-13
2024,6,14,591.3,603.2363156214127,0,2024-06-14
2024,6,15,599.49,595.2787718738042,0,2024-06-15
2024,6,16,593.09,598.086257291268,0,2024-06-16
2024,6,17,591.82,594.7554190970894,0,2024-06-17
2024,6,18,585.86,592.7984730323632,0,2024-06-18
2024,6,19,582.75,588.1728243441211,0,2024-06-19
2024,6,20,569.39,584.557608114707,0,2024-06-20
2024,6,21,586.2,574.4458693715691,0,2024-06-21
2024,6,22,599.67,582.2819564571897,0,2024-06-22
2024,6,23,593.84,593.8739854857299,0,2024-06-23
2024,6,24,586.72,593.8513284952434,0,2024-06-24
2024,6,25,583.3,589.0971094984144,0,2024-06-25
2024,6,26,579.45,585.2323698328047,0,2024-06-26
2024,6,27,564.07,581.3774566109349,0,2024-06-27
2024,6,28,571.47,569.839152203645,0,2024-06-28
2024,6,29,568.7,570.9263840678817,0,2024-06-29
2024,6,30,565.17,569.4421280226273,0,2024-06-30
2024,7,1,578.91,566.594042674209,0,2024-07-01
2024,7,2,585.21,574.804680891403,0,2024-07-02
2024,7,3,586.76,581.7415602971344,0,2024-07-03
2024,7,4,583.99,585.0871867657114,0,2024-07-04
2024,7,5,585.78,584.3557289219038,0,2024-07-05
2024,7,6,586.69,585.3052429739679,0,2024-07-06
2024,7,7,587.12,586.228414324656,0,2024-07-07
2024,7,8,588.96,586.8228047748853,0,2024-07-08
2024,7,9,590.56,588.2476015916285,0,2024-07-09
2024,7,10,591.94,589.7892005305429,0,2024-07-10
2024,7,11,592.3,591.2230668435144,0,2024-07-11
2024,7,12,593.37,591.9410222811715,0,2024-07-12
2024,7,13,594.23,592.8936740937238,0,2024-07-13
2024,7,14,596.28,593.7845580312413,0,2024-07-14
2024,7,15,597.14,595.4481860104138,0,2024-07-15
2024,7,16,599.18,596.5760620034713,0,2024-07-16
2024,7,17,602.05,598.3120206678237,0,2024-07-17
2024,7,18,600.28,600.8040068892745,0,2024-07-18
2024,7,19,602.01,600.4546689630915,0,2024-07-19
2024,7,20,603.86,601.4915563210305,0,2024-07-20
2024,7,21,606.26,603.0705187736768,0,2024-07-21
2024,7,22,606.89,605.1968395912255,0,2024-07-22
2024,7,23,604.36,606.3256131970752,0,2024-07-23
2024,7,24,604.93,605.015204399025,0,2024-07-24
2024,7,25,606.69,604.9584014663416,0,2024-07-25
2024,7,26,607.67,606.1128004887805,0,2024-07-26
2024,7,27,608.69,607.1509334962601,0,2024-07-27
2024,7,28,610.08,608.1769778320868,0,2024-07-28
2024,7,29,609.87,609.4456592773623,0,2024-07-29
2024,7,30,608.27,609.7285530924541,0,2024-07-30
2024,7,31,611.92,608.7561843641514,0,2024-07-31
2024,8,1,560.45,610.8653947880504,0,2024-08-01
2024,8,2,548.41,577.2551315960168,0,2024-08-02
2024,8,3,551.86,558.025043865339,0,2024-08-03
2024,8,4,550.89,553.9150146217797,0,2024-08-04
2024,8,5,549.55,551.8983382072598,0,2024-08-05
2024,8,6,552.31,550.3327794024199,0,2024-08-06
2024,8,7,552.73,551.6509264674733,0,2024-08-07
2024,8,8,554.16,552.3703088224911,0,2024-08-08
2024,8,9,556.48,553.5634362741637,0,2024-08-09
2024,8,10,560.38,555.5078120913879,0,2024-08-10
2024,8,11,559.09,558.755937363796,0,2024-08-11
2024,8,12,557.41,558.978645787932,0,2024-08-12
2024,8,13,560.01,557.9328819293106,0,2024-08-13
2024,8,14,560.35,559.3176273097702,0,2024-08-14
2024,8,15,552.55,560.0058757699234,0,2024-08-15
2024,8,16,557.49,555.0352919233078,0,2024-08-16
2024,8,17,561.55,556.671763974436,0,2024-08-17
2024,8,18,550.27,559.923921324812,0,2024-08-18
2024,8,19,546.48,553.4879737749374,0,2024-08-19
2024,8,20,546.64,548.8159912583125,0,2024-08-20
2024,8,21,559.29,547.3653304194376,0,2024-08-21
2024,8,22,563.39,555.3151101398125,0,2024-08-22
2024,8,23,563.41,560.6983700466042,0,2024-08-23
2024,8,24,551.86,562.5061233488681,0,2024-08-24
2024,8,25,536.43,555.408707782956,0,2024-08-25
2024,8,26,547.6,542.756235927652,0,2024-08-26
2024,8,27,533.58,545.985411975884,0,2024-08-27
2024,8,28,534.52,537.7151373252947,0,2024-08-28
2024,8,29,539.7,535.5850457750981,0,2024-08-29
2024,8,30,549.66,538.3283485916994,0,2024-08-30
2024,8,31,561.83,545.8827828638997,0,2024-08-31
2024,9,1,552.84,556.5142609546333,0,2024-09-01
2024,9,2,560.84,554.0647536515445,0,2024-09-02
2024,9,3,553.63,558.5815845505149,0,2024-09-03
2024,9,4,536.64,555.280528183505,0,2024-09-04
2024,9,5,529.37,542.8535093945017,0,2024-09-05
2024,9,6,533.65,533.8645031315006,0,2024-09-06
2024,9,7,532.33,533.7215010438335,0,2024-09-07
2024,9,8,530.52,532.7938336812779,0,2024-09-08
2024,9,9,550.15,531.2779445604259,0,2024-09-09
2024,9,10,551.69,543.8593148534752,0,2024-09-10
2024,9,11,545.76,549.079771617825,0,2024-09-11
2024,9,12,537.32,546.866590539275,0,2024-09-12
2024,9,13,541.14,540.502196846425,0,2024-09-13
2024,9,14,548.5,540.9273989488083,0,2024-09-14
2024,9,15,554.0,545.9757996496028,0,2024-09-15
2024,9,16,566.42,551.3252665498676,0,2024-09-16
2024,9,17,567.79,561.3884221832892,0,2024-09-17
2024,9,18,576.24,565.656140727763,0,2024-09-18
2024,9,19,572.18,572.7120469092544,0,2024-09-19
2024,9,20,581.25,572.3573489697515,0,2024-09-20
2024,9,21,588.23,578.2857829899172,0,2024-09-21
2024,9,22,593.31,584.9152609966391,0,2024-09-22
2024,9,23,597.81,590.5117536655463,0,2024-09-23
2024,9,24,602.4,595.3772512218487,0,2024-09-24
2024,9,25,602.94,600.0590837406162,0,2024-09-25
2024,9,26,587.42,601.9796945802054,0,2024-09-26
2024,9,27,583.94,592.2732315267351,0,2024-09-27
2024,9,28,584.82,586.7177438422451,0,2024-09-28
2024,9,29,592.65,585.4525812807484,0,2024-09-29
2024,9,30,607.6,590.2508604269161,0,2024-09-30
2024,10,1,614.42,601.8169534756388,0,2024-10-01
2024,10,2,617.76,610.2189844918795,0,2024-10-02
2024,10,3,617.51,615.2463281639598,0,2024-10-03
2024,10,4,626.98,616.7554427213199,0,2024-10-04
2024,10,5,639.76,623.57181424044,0,2024-10-05
2024,10,6,630.86,634.3639380801466,0,2024-10-06
2024,10,7,643.44,632.0279793600489,0,2024-10-07
2024,10,8,652.65,639.6359931200163,0,2024-10-08
2024,10,9,657.39,648.3119977066721,0,2024-10-09
2024,10,10,653.91,654.3639992355573,0,2024-10-10
2024,10,11,648.37,654.061333078519,0,2024-10-11
2024,10,12,644.94,650.267111026173,0,2024-10-12
2024,10,13,642.2,646.7157036753911,0,2024-10-13
2024,10,14,655.66,643.7052345584638,0,2024-10-14
2024,10,15,658.2,651.6750781861546,0,2024-10-15
2024,10,16,664.63,656.0250260620516,0,2024-10-16
2024,10,17,665.98,661.7616753540173,0,2024-10-17
2024,10,18,668.28,664.5738917846725,0,2024-10-18
2024,10,19,668.95,667.0446305948908,0,2024-10-19
2024,10,20,667.98,668.3148768649636,0,2024-10-20
2024,10,21,666.83,668.0916256216545,0,2024-10-21
2024,10,22,668.1,667.2505418738848,0,2024-10-22
2024,10,23,672.77,667.816847291295,0,2024-10-23
2024,10,24,674.81,671.1189490970983,0,2024-10-24
2024,10,25,677.01,673.5796496990328,0,2024-10-25
2024,10,26,677.56,675.8665498996776,0,2024-10-26
2024,10,27,674.06,676.9955166332257,0,2024-10-27
2024,10,28,679.07,675.0385055444085,0,2024-10-28
2024,10,29,682.73,677.7261685148029,0,2024-10-29
2024,10,30,680.26,681.062056171601,0,2024-10-30
2024,10,31,672.77,680.5273520572003,0,2024-10-31
2024,11,1,666.4,675.3557840190668,0,2024-11-01
2024,11,2,661.7,669.3852613396889,0,2024-11-02
2024,11,3,664.9,664.2617537798964,0,2024-11-03
2024,11,4,671.31,664.6872512599654,0,2024-11-04
2024,11,5,675.87,669.102417086655,0,2024-11-05
2024,11,6,674.64,673.614139028885,0,2024-11-06
2024,11,7,672.75,674.2980463429617,0,2024-11-07
2024,11,8,672.9,673.2660154476539,0,2024-11-08
2024,11,9,677.68,673.022005149218,0,2024-11-09
2024,11,10,674.02,676.1273350497394,0,2024-11-10
2024,11,11,672.25,674.7224450165799,0,2024-11-11
2024,11,12,681.44,673.07414833886,0,2024-11-12
2024,11,13,683.4,678.6513827796201,0,2024-11-13
2024,11,14,686.46,681.8171275932067,0,2024-11-14
2024,11,15,688.37,684.9123758644023,0,2024-11-15
2024,11,16,689.86,687.2174586214675,0,2024-11-16
2024,11,17,685.99,688.9791528738225,0,2024-11-17
2024,11,18,686.32,686.9863842912741,0,2024-11-18
2024,11,19,688.08,686.5421280970913,0,2024-11-19
2024,11,20,685.76,687.5673760323638,0,2024-11-20
2024,11,21,684.76,686.3624586774546,0,2024-11-21
2024,11,22,686.1,685.2941528924848,0,2024-11-22
2024,11,23,688.03,685.8313842974949,0,2024-11-23
2024,11,24,684.5,687.297128099165,0,2024-11-24
2024,11,25,689.96,685.432376033055,0,2024-11-25
2024,11,26,695.53,688.4507920110183,0,2024-11-26
2024,11,27,688.85,693.1702640036727,0,2024-11-27
2024,11,28,683.55,690.2900880012243,0,2024-11-28
2024,11,29,691.14,685.7966960004081,0,2024-11-29
2024,11,30,690.24,689.3588986668027,0,2024-11-30
2024,12,1,684.56,689.946299555601,0,2024-12-01
2024,12,2,689.62,686.3554331852002,0,2024-12-02
2024,12,3,672.54,688.5318110617335,0,2024-12-03
2024,12,4,679.0,677.8706036872445,0,2024-12-04
2024,12,5,673.2,678.6235345624149,0,2024-12-05
2024,12,6,679.94,675.0078448541384,0,2024-12-06
2024,12,7,683.35,678.2959482847128,0,2024-12-07
2024,12,8,676.16,681.6653160949044,0,2024-12-08
2024,12,9,675.45,677.995105364968,0,2024-12-09
2024,12,10,677.91,676.2983684549894,0,2024-12-10
2024,12,11,681.87,677.3727894849964,0,2024-12-11
2024,12,12,680.92,680.3709298283321,0,2024-12-12
2024,12,13,681.59,680.736976609444,0,2024-12-13
2024,12,14,686.06,681.3056588698147,0,2024-12-14
2024,12,15,686.15,684.4752196232715,0,2024-12-15
2024,12,16,691.9,685.5917398744238,0,2024-12-16
2024,12,17,688.93,689.7972466248079,0,2024-12-17
2024,12,18,692.43,689.2190822082694,0,2024-12-18
2024,12,19,689.49,691.359694069423,0,2024-12-19
2024,12,20,693.64,690.1132313564743,0,2024-12-20
2024,12,21,692.66,692.4644104521581,0,2024-12-21
2024,12,22,701.51,692.5948034840527,0,2024-12-22
2024,12,23,700.35,698.5382678280175,0,2024-12-23
2024,12,24,701.17,699.7460892760058,0,2024-12-24
2024,12,25,696.6,700.6953630920019,0,2024-12-25
2024,12,26,702.11,697.9651210306673,0,2024-12-26
2024,12,27,699.73,700.7283736768891,0,2024-12-27
2024,12,28,679.32,700.0627912256297,0,2024-12-28
2024,12,29,688.43,686.2342637418766,0,2024-12-29
2024,12,30,692.8,687.6980879139588,0,2024-12-30
2024,12,31,698.83,691.0993626379862,0,2024-12-31
2023,10,20,657.81,696.2531208793288,1,2023-10-20
2023,10,21,648.84,656.9160745599565,1,2023-10-21
2023,10,22,650.46,651.5320248533188,1,2023-10-22
2023,10,23,656.64,650.817341617773,1,2023-10-23
2023,10,24,653.36,654.699113872591,1,2023-10-24
2023,10,25,663.28,653.8063712908637,1,2023-10-25
2023,10,26,670.53,660.1221237636213,1,2023-10-26
2023,10,27,671.83,667.0607079212072,1,2023-10-27
2023,10,28,669.4,670.2402359737357,1,2023-10-28
2023,10,29,670.09,669.6800786579118,1,2023-10-29
2023,10,30,673.74,669.9533595526373,1,2023-10-30
2023,10,31,676.46,672.4777865175457,1,2023-10-31
2023,11,1,683.65,675.1325955058486,1,2023-11-01
2023,11,2,688.77,680.8108651686161,1,2023-11-02
2023,11,3,689.69,686.1169550562054,1,2023-11-03
2023,11,4,686.8,688.4989850187352,1,2023-11-04
2023,11,5,678.3,687.3663283395784,1,2023-11-05
2023,11,6,678.71,681.3221094465262,1,2023-11-06
2023,11,7,680.43,679.5807031488421,1,2023-11-07
2023,11,8,681.36,680.146901049614,1,2023-11-08
2023,11,9,685.35,680.9556336832047,1,2023-11-09
2023,11,10,672.25,683.8852112277349,1,2023-11-10
2023,11,11,659.69,676.1284037425784,1,2023-11-11
2023,11,12,646.18,665.1694679141929,1,2023-11-12
2023,11,13,637.03,652.5098226380643,1,2023-11-13
2023,11,14,656.44,642.1899408793547,1,2023-11-14
2023,11,15,665.28,651.6899802931183,1,2023-11-15
2023,11,16,674.65,660.7499934310395,1,2023-11-16
2023,11,17,676.57,670.0166644770131,1,2023-11-17
2023,11,18,679.28,674.3855548256711,1,2023-11-18
2023,11,19,671.33,677.6485182752236,1,2023-11-19
2023,11,20,674.64,673.4361727584079,1,2023-11-20
2023,11,21,682.91,674.2387242528026,1,2023-11-21
2023,11,22,687.46,680.0195747509342,1,2023-11-22
2023,11,23,688.03,684.9798582503114,1,2023-11-23
2023,11,24,686.76,687.013286083437,1,2023-11-24
2023,11,25,686.65,686.844428694479,1,2023-11-25
2023,11,26,686.55,686.7148095648263,1,2023-11-26
2023,11,27,675.88,686.6049365216087,1,2023-11-27
2023,11,28,679.59,679.4549788405362,1,2023-11-28
2023,11,29,684.16,679.5449929468455,1,2023-11-29
2023,11,30,679.99,682.6216643156151,1,2023-11-30
2023,12,1,684.5,680.8672214385384,1,2023-12-01
2023,12,2,684.87,683.2890738128461,1,2023-12-02
2023,12,3,674.95,684.343024604282,1,2023-12-03
2023,12,4,675.37,678.0810082014274,1,2023-12-04
2023,12,5,676.14,676.2736694004758,1,2023-12-05
2023,12,6,666.11,676.1845564668253,1,2023-12-06
2023,12,7,680.6,669.4681854889418,1,2023-12-07
2023,12,8,683.59,676.8893951629806,1,2023-12-08
2023,12,9,686.24,681.3564650543268,1,2023-12-09
2023,12,10,686.37,684.6121550181089,1,2023-12-10
2023,12,11,689.16,685.784051672703,1,2023-12-11
2023,12,12,691.12,688.034683890901,1,2023-12-12
2023,12,13,692.02,690.091561296967,1,2023-12-13
2023,12,14,695.83,691.377187098989,1,2023-12-14
2023,12,15,696.99,694.3457290329965,1,2023-12-15
2023,12,16,695.2,696.1085763443322,1,2023-12-16
2023,12,17,687.24,695.502858781444,1,2023-12-17
2023,12,18,680.67,689.9942862604813,1,2023-12-18
2023,12,19,684.2,683.7780954201604,1,2023-12-19
