year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,9,6,266.78,0,2021-09-06,204.50435109467784
2021,9,4,228.96,0,2021-09-04,199.59478369822597
2021,9,5,248.23,0,2021-09-05,199.59478369822597
2021,9,6,266.78,0,2021-09-06,199.59478369822597
2021,9,7,287.75,0,2021-09-07,199.59478369822597
2021,9,5,248.23,0,2021-09-05,219.17159456607533
2021,9,6,266.78,0,2021-09-06,219.17159456607533
2021,9,7,287.75,0,2021-09-07,219.17159456607533
2021,9,8,300.53,0,2021-09-08,219.17159456607533
2021,9,6,266.78,0,2021-09-06,238.5438648553585
2021,9,7,287.75,0,2021-09-07,238.5438648553585
2021,9,8,300.53,0,2021-09-08,238.5438648553585
2021,9,9,311.85,0,2021-09-09,238.5438648553585
2021,9,7,287.75,0,2021-09-07,257.36795495178615
2021,9,8,300.53,0,2021-09-08,257.36795495178615
2021,9,9,311.85,0,2021-09-09,257.36795495178615
2021,9,10,316.11,0,2021-09-10,257.36795495178615
2021,9,8,300.53,0,2021-09-08,277.6226516505954
2021,9,9,311.85,0,2021-09-09,277.6226516505954
2021,9,10,316.11,0,2021-09-10,277.6226516505954
2021,9,11,291.81,0,2021-09-11,277.6226516505954
2021,9,9,311.85,0,2021-09-09,292.8942172168651
2021,9,10,316.11,0,2021-09-10,292.8942172168651
2021,9,11,291.81,0,2021-09-11,292.8942172168651
2021,9,12,263.84,0,2021-09-12,292.8942172168651
2021,9,10,316.11,0,2021-09-10,305.5314057389551
2021,9,11,291.81,0,2021-09-11,305.5314057389551
2021,9,12,263.84,0,2021-09-12,305.5314057389551
2021,9,13,261.43,0,2021-09-13,305.5314057389551
2021,9,11,291.81,0,2021-09-11,312.58380191298505
2021,9,12,263.84,0,2021-09-12,312.58380191298505
2021,9,13,261.43,0,2021-09-13,312.58380191298505
2021,9,14,259.46,0,2021-09-14,312.58380191298505
2021,9,12,263.84,0,2021-09-12,298.7346006376617
2021,9,13,261.43,0,2021-09-13,298.7346006376617
2021,9,14,259.46,0,2021-09-14,298.7346006376617
2021,9,15,261.06,0,2021-09-15,298.7346006376617
2021,9,13,261.43,0,2021-09-13,275.4715335458872
2021,9,14,259.46,0,2021-09-14,275.4715335458872
2021,9,15,261.06,0,2021-09-15,275.4715335458872
2021,9,16,197.11,0,2021-09-16,275.4715335458872
2021,9,14,259.46,0,2021-09-14,266.1105111819624
2021,9,15,261.06,0,2021-09-15,266.1105111819624
2021,9,16,197.11,0,2021-09-16,266.1105111819624
2021,9,17,191.74,0,2021-09-17,266.1105111819624
2021,9,15,261.06,0,2021-09-15,261.6768370606541
2021,9,16,197.11,0,2021-09-16,261.6768370606541
2021,9,17,191.74,0,2021-09-17,261.6768370606541
2021,9,18,204.3,0,2021-09-18,261.6768370606541
2021,9,16,197.11,0,2021-09-16,261.2656123535514
2021,9,17,191.74,0,2021-09-17,261.2656123535514
2021,9,18,204.3,0,2021-09-18,261.2656123535514
2021,9,19,160.32,0,2021-09-19,261.2656123535514
2021,9,17,191.74,0,2021-09-17,218.49520411785048
2021,9,18,204.3,0,2021-09-18,218.49520411785048
2021,9,19,160.32,0,2021-09-19,218.49520411785048
2021,9,20,159.88,0,2021-09-20,218.49520411785048
2021,9,18,204.3,0,2021-09-18,200.6584013726168
2021,9,19,160.32,0,2021-09-19,200.6584013726168
2021,9,20,159.88,0,2021-09-20,200.6584013726168
2021,9,21,238.46,0,2021-09-21,200.6584013726168
2021,9,19,160.32,0,2021-09-19,203.08613379087228
2021,9,20,159.88,0,2021-09-20,203.08613379087228
2021,9,21,238.46,0,2021-09-21,203.08613379087228
2021,9,22,288.5,0,2021-09-22,203.08613379087228
2021,9,20,159.88,0,2021-09-20,174.57537793029076
2021,9,21,238.46,0,2021-09-21,174.57537793029076
2021,9,22,288.5,0,2021-09-22,174.57537793029076
2021,9,23,270.73,0,2021-09-23,174.57537793029076
2021,9,21,238.46,0,2021-09-21,164.7784593100969
2021,9,22,288.5,0,2021-09-22,164.7784593100969
2021,9,23,270.73,0,2021-09-23,164.7784593100969
2021,9,24,313.97,0,2021-09-24,164.7784593100969
2021,9,22,288.5,0,2021-09-22,213.899486436699
2021,9,23,270.73,0,2021-09-23,213.899486436699
2021,9,24,313.97,0,2021-09-24,213.899486436699
2021,9,25,302.93,0,2021-09-25,213.899486436699
2021,9,23,270.73,0,2021-09-23,263.6331621455664
2021,9,24,313.97,0,2021-09-24,263.6331621455664
2021,9,25,302.93,0,2021-09-25,263.6331621455664
2021,9,26,248.6,0,2021-09-26,263.6331621455664
2021,9,24,313.97,0,2021-09-24,268.36438738185547
2021,9,25,302.93,0,2021-09-25,268.36438738185547
2021,9,26,248.6,0,2021-09-26,268.36438738185547
2021,9,27,196.17,0,2021-09-27,268.36438738185547
2021,9,25,302.93,0,2021-09-25,298.7681291272852
2021,9,26,248.6,0,2021-09-26,298.7681291272852
2021,9,27,196.17,0,2021-09-27,298.7681291272852
2021,9,28,183.52,0,2021-09-28,298.7681291272852
2021,9,26,248.6,0,2021-09-26,301.54270970909505
2021,9,27,196.17,0,2021-09-27,301.54270970909505
2021,9,28,183.52,0,2021-09-28,301.54270970909505
2021,9,29,169.58,0,2021-09-29,301.54270970909505
2021,9,27,196.17,0,2021-09-27,266.24756990303166
2021,9,28,183.52,0,2021-09-28,266.24756990303166
2021,9,29,169.58,0,2021-09-29,266.24756990303166
2021,9,30,210.49,0,2021-09-30,266.24756990303166
2021,9,28,183.52,0,2021-09-28,219.5291899676772
2021,9,29,169.58,0,2021-09-29,219.5291899676772
2021,9,30,210.49,0,2021-09-30,219.5291899676772
2021,10,1,239.4,0,2021-10-01,219.5291899676772
2021,9,29,169.58,0,2021-09-29,195.52306332255907
2021,9,30,210.49,0,2021-09-30,195.52306332255907
2021,10,1,239.4,0,2021-10-01,195.52306332255907
2021,10,2,271.93,0,2021-10-02,195.52306332255907
2021,9,30,210.49,0,2021-09-30,178.22768777418636
2021,10,1,239.4,0,2021-10-01,178.22768777418636
2021,10,2,271.93,0,2021-10-02,178.22768777418636
2021,10,3,281.18,0,2021-10-03,178.22768777418636
2021,10,1,239.4,0,2021-10-01,199.7358959247288
2021,10,2,271.93,0,2021-10-02,199.7358959247288
2021,10,3,281.18,0,2021-10-03,199.7358959247288
2021,10,4,309.55,0,2021-10-04,199.7358959247288
2021,10,2,271.93,0,2021-10-02,226.1786319749096
2021,10,3,281.18,0,2021-10-03,226.1786319749096
2021,10,4,309.55,0,2021-10-04,226.1786319749096
2021,10,5,359.12,0,2021-10-05,226.1786319749096
2021,10,3,281.18,0,2021-10-03,256.67954399163654
2021,10,4,309.55,0,2021-10-04,256.67954399163654
2021,10,5,359.12,0,2021-10-05,256.67954399163654
2021,10,6,263.39,0,2021-10-06,256.67954399163654
2021,10,4,309.55,0,2021-10-04,273.0131813305455
2021,10,5,359.12,0,2021-10-05,273.0131813305455
2021,10,6,263.39,0,2021-10-06,273.0131813305455
2021,10,7,283.0,0,2021-10-07,273.0131813305455
2021,10,5,359.12,0,2021-10-05,297.3710604435152
2021,10,6,263.39,0,2021-10-06,297.3710604435152
2021,10,7,283.0,0,2021-10-07,297.3710604435152
2021,10,8,269.8,0,2021-10-08,297.3710604435152
2021,10,6,263.39,0,2021-10-06,338.5370201478384
2021,10,7,283.0,0,2021-10-07,338.5370201478384
2021,10,8,269.8,0,2021-10-08,338.5370201478384
2021,10,9,214.81,0,2021-10-09,338.5370201478384
2021,10,7,283.0,0,2021-10-07,288.4390067159461
2021,10,8,269.8,0,2021-10-08,288.4390067159461
2021,10,9,214.81,0,2021-10-09,288.4390067159461
2021,10,10,219.63,0,2021-10-10,288.4390067159461
2021,10,8,269.8,0,2021-10-08,284.8130022386487
2021,10,9,214.81,0,2021-10-09,284.8130022386487
2021,10,10,219.63,0,2021-10-10,284.8130022386487
2021,10,11,194.25,0,2021-10-11,284.8130022386487
2021,10,9,214.81,0,2021-10-09,274.8043340795496
2021,10,10,219.63,0,2021-10-10,274.8043340795496
2021,10,11,194.25,0,2021-10-11,274.8043340795496
2021,10,12,230.22,0,2021-10-12,274.8043340795496
2021,10,10,219.63,0,2021-10-10,234.80811135984985
2021,10,11,194.25,0,2021-10-11,234.80811135984985
2021,10,12,230.22,0,2021-10-12,234.80811135984985
2021,10,13,249.75,0,2021-10-13,234.80811135984985
2021,10,11,194.25,0,2021-10-11,224.6893704532833
2021,10,12,230.22,0,2021-10-12,224.6893704532833
2021,10,13,249.75,0,2021-10-13,224.6893704532833
2021,10,14,230.64,0,2021-10-14,224.6893704532833
2021,10,12,230.22,0,2021-10-12,204.39645681776108
2021,10,13,249.75,0,2021-10-13,204.39645681776108
2021,10,14,230.64,0,2021-10-14,204.39645681776108
2021,10,15,252.03,0,2021-10-15,204.39645681776108
2021,10,13,249.75,0,2021-10-13,221.612152272587
2021,10,14,230.64,0,2021-10-14,221.612152272587
2021,10,15,252.03,0,2021-10-15,221.612152272587
2021,10,16,265.78,0,2021-10-16,221.612152272587
2021,10,14,230.64,0,2021-10-14,240.37071742419565
2021,10,15,252.03,0,2021-10-15,240.37071742419565
2021,10,16,265.78,0,2021-10-16,240.37071742419565
2021,10,17,299.24,0,2021-10-17,240.37071742419565
2021,10,15,252.03,0,2021-10-15,233.88357247473184
2021,10,16,265.78,0,2021-10-16,233.88357247473184
2021,10,17,299.24,0,2021-10-17,233.88357247473184
2021,10,18,235.08,0,2021-10-18,233.88357247473184
2021,10,16,265.78,0,2021-10-16,245.9811908249106
2021,10,17,299.24,0,2021-10-17,245.9811908249106
2021,10,18,235.08,0,2021-10-18,245.9811908249106
2021,10,19,242.43,0,2021-10-19,245.9811908249106
2021,10,17,299.24,0,2021-10-17,259.18039694163684
2021,10,18,235.08,0,2021-10-18,259.18039694163684
2021,10,19,242.43,0,2021-10-19,259.18039694163684
2021,10,20,302.93,0,2021-10-20,259.18039694163684
2021,10,18,235.08,0,2021-10-18,285.8867989805456
2021,10,19,242.43,0,2021-10-19,285.8867989805456
2021,10,20,302.93,0,2021-10-20,285.8867989805456
2021,10,21,339.95,0,2021-10-21,285.8867989805456
2021,10,19,242.43,0,2021-10-19,252.0155996601819
2021,10,20,302.93,0,2021-10-20,252.0155996601819
2021,10,21,339.95,0,2021-10-21,252.0155996601819
2021,10,22,353.17,0,2021-10-22,252.0155996601819
2021,10,20,302.93,0,2021-10-20,245.6251998867273
2021,10,21,339.95,0,2021-10-21,245.6251998867273
2021,10,22,353.17,0,2021-10-22,245.6251998867273
2021,10,23,274.06,0,2021-10-23,245.6251998867273
2021,10,21,339.95,0,2021-10-21,283.82839996224243
2021,10,22,353.17,0,2021-10-22,283.82839996224243
2021,10,23,274.06,0,2021-10-23,283.82839996224243
2021,10,24,269.43,0,2021-10-24,283.82839996224243
2021,10,22,353.17,0,2021-10-22,321.2427999874141
2021,10,23,274.06,0,2021-10-23,321.2427999874141
2021,10,24,269.43,0,2021-10-24,321.2427999874141
2021,10,25,308.5,0,2021-10-25,321.2427999874141
2021,10,23,274.06,0,2021-10-23,342.5275999958047
2021,10,24,269.43,0,2021-10-24,342.5275999958047
2021,10,25,308.5,0,2021-10-25,342.5275999958047
2021,10,26,279.37,0,2021-10-26,342.5275999958047
2021,10,24,269.43,0,2021-10-24,296.8825333319349
2021,10,25,308.5,0,2021-10-25,296.8825333319349
2021,10,26,279.37,0,2021-10-26,296.8825333319349
2021,10,27,313.8,0,2021-10-27,296.8825333319349
2021,10,25,308.5,0,2021-10-25,278.5808444439783
2021,10,26,279.37,0,2021-10-26,278.5808444439783
2021,10,27,313.8,0,2021-10-27,278.5808444439783
2021,10,28,340.71,0,2021-10-28,278.5808444439783
2021,10,26,279.37,0,2021-10-26,298.52694814799275
2021,10,27,313.8,0,2021-10-27,298.52694814799275
2021,10,28,340.71,0,2021-10-28,298.52694814799275
2021,10,29,345.9,0,2021-10-29,298.52694814799275
2021,10,27,313.8,0,2021-10-27,285.7556493826642
2021,10,28,340.71,0,2021-10-28,285.7556493826642
2021,10,29,345.9,0,2021-10-29,285.7556493826642
2021,10,30,351.09,0,2021-10-30,285.7556493826642
2021,10,28,340.71,0,2021-10-28,304.4518831275548
2021,10,29,345.9,0,2021-10-29,304.4518831275548
2021,10,30,351.09,0,2021-10-30,304.4518831275548
2021,10,31,299.73,0,2021-10-31,304.4518831275548
2021,10,29,345.9,0,2021-10-29,328.62396104251826
2021,10,30,351.09,0,2021-10-30,328.62396104251826
2021,10,31,299.73,0,2021-10-31,328.62396104251826
2021,11,1,287.52,0,2021-11-01,328.62396104251826
2021,10,30,351.09,0,2021-10-30,340.14132034750605
2021,10,31,299.73,0,2021-10-31,340.14132034750605
2021,11,1,287.52,0,2021-11-01,340.14132034750605
2021,11,2,319.06,0,2021-11-02,340.14132034750605
2021,10,31,299.73,0,2021-10-31,347.4404401158354
2021,11,1,287.52,0,2021-11-01,347.4404401158354
2021,11,2,319.06,0,2021-11-02,347.4404401158354
2021,11,3,320.34,0,2021-11-03,347.4404401158354
2021,11,1,287.52,0,2021-11-01,315.6334800386118
2021,11,2,319.06,0,2021-11-02,315.6334800386118
2021,11,3,320.34,0,2021-11-03,315.6334800386118
2021,11,4,341.91,0,2021-11-04,315.6334800386118
2021,11,2,319.06,0,2021-11-02,296.8911600128706
2021,11,3,320.34,0,2021-11-03,296.8911600128706
2021,11,4,341.91,0,2021-11-04,296.8911600128706
2021,11,5,282.08,0,2021-11-05,296.8911600128706
2021,11,3,320.34,0,2021-11-03,311.6703866709569
2021,11,4,341.91,0,2021-11-04,311.6703866709569
