year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,207.43,0,2021-07-02,195.35813657750572
2021,7,3,148.69,0,2021-07-03,195.35813657750572
2021,7,4,162.31,0,2021-07-04,195.35813657750572
2021,7,5,150.27,0,2021-07-05,195.35813657750572
2021,7,3,148.69,0,2021-07-03,203.40604552583525
2021,7,4,162.31,0,2021-07-04,203.40604552583525
2021,7,5,150.27,0,2021-07-05,203.40604552583525
2021,7,6,141.05,0,2021-07-06,203.40604552583525
2021,7,4,162.31,0,2021-07-04,166.92868184194506
2021,7,5,150.27,0,2021-07-05,166.92868184194506
2021,7,6,141.05,0,2021-07-06,166.92868184194506
2021,7,7,193.16,0,2021-07-07,166.92868184194506
2021,7,5,150.27,0,2021-07-05,163.84956061398168
2021,7,6,141.05,0,2021-07-06,163.84956061398168
2021,7,7,193.16,0,2021-07-07,163.84956061398168
2021,7,8,177.73,0,2021-07-08,163.84956061398168
2021,7,6,141.05,0,2021-07-06,154.79652020466057
2021,7,7,193.16,0,2021-07-07,154.79652020466057
2021,7,8,177.73,0,2021-07-08,154.79652020466057
2021,7,9,190.79,0,2021-07-09,154.79652020466057
2021,7,7,193.16,0,2021-07-07,145.63217340155353
2021,7,8,177.73,0,2021-07-08,145.63217340155353
2021,7,9,190.79,0,2021-07-09,145.63217340155353
2021,7,10,180.54,0,2021-07-10,145.63217340155353
2021,7,8,177.73,0,2021-07-08,177.31739113385115
2021,7,9,190.79,0,2021-07-09,177.31739113385115
2021,7,10,180.54,0,2021-07-10,177.31739113385115
2021,7,11,175.21,0,2021-07-11,177.31739113385115
2021,7,9,190.79,0,2021-07-09,177.5924637112837
2021,7,10,180.54,0,2021-07-10,177.5924637112837
2021,7,11,175.21,0,2021-07-11,177.5924637112837
2021,7,12,137.02,0,2021-07-12,177.5924637112837
2021,7,10,180.54,0,2021-07-10,186.3908212370945
2021,7,11,175.21,0,2021-07-11,186.3908212370945
2021,7,12,137.02,0,2021-07-12,186.3908212370945
2021,7,13,135.48,0,2021-07-13,186.3908212370945
2021,7,11,175.21,0,2021-07-11,182.49027374569812
2021,7,12,137.02,0,2021-07-12,182.49027374569812
2021,7,13,135.48,0,2021-07-13,182.49027374569812
2021,7,14,145.72,0,2021-07-14,182.49027374569812
2021,7,12,137.02,0,2021-07-12,177.63675791523272
2021,7,13,135.48,0,2021-07-13,177.63675791523272
2021,7,14,145.72,0,2021-07-14,177.63675791523272
2021,7,15,128.47,0,2021-07-15,177.63675791523272
2021,7,13,135.48,0,2021-07-13,150.55891930507758
2021,7,14,145.72,0,2021-07-14,150.55891930507758
2021,7,15,128.47,0,2021-07-15,150.55891930507758
2021,7,16,122.42,0,2021-07-16,150.55891930507758
2021,7,14,145.72,0,2021-07-14,140.50630643502586
2021,7,15,128.47,0,2021-07-15,140.50630643502586
2021,7,16,122.42,0,2021-07-16,140.50630643502586
2021,7,17,142.82,0,2021-07-17,140.50630643502586
2021,7,15,128.47,0,2021-07-15,143.9821021450086
2021,7,16,122.42,0,2021-07-16,143.9821021450086
2021,7,17,142.82,0,2021-07-17,143.9821021450086
2021,7,18,143.5,0,2021-07-18,143.9821021450086
2021,7,16,122.42,0,2021-07-16,133.64070071500285
2021,7,17,142.82,0,2021-07-17,133.64070071500285
2021,7,18,143.5,0,2021-07-18,133.64070071500285
2021,7,19,156.83,0,2021-07-19,133.64070071500285
2021,7,17,142.82,0,2021-07-17,126.16023357166762
2021,7,18,143.5,0,2021-07-18,126.16023357166762
2021,7,19,156.83,0,2021-07-19,126.16023357166762
2021,7,20,215.45,0,2021-07-20,126.16023357166762
2021,7,18,143.5,0,2021-07-18,137.2667445238892
2021,7,19,156.83,0,2021-07-19,137.2667445238892
2021,7,20,215.45,0,2021-07-20,137.2667445238892
2021,7,21,233.86,0,2021-07-21,137.2667445238892
2021,7,19,156.83,0,2021-07-19,141.42224817462974
2021,7,20,215.45,0,2021-07-20,141.42224817462974
2021,7,21,233.86,0,2021-07-21,141.42224817462974
2021,7,22,209.92,0,2021-07-22,141.42224817462974
2021,7,20,215.45,0,2021-07-20,151.69408272487658
2021,7,21,233.86,0,2021-07-21,151.69408272487658
2021,7,22,209.92,0,2021-07-22,151.69408272487658
2021,7,23,197.19,0,2021-07-23,151.69408272487658
2021,7,21,233.86,0,2021-07-21,194.19802757495884
2021,7,22,209.92,0,2021-07-22,194.19802757495884
2021,7,23,197.19,0,2021-07-23,194.19802757495884
2021,7,24,180.41,0,2021-07-24,194.19802757495884
2021,7,22,209.92,0,2021-07-22,220.6393425249863
2021,7,23,197.19,0,2021-07-23,220.6393425249863
