year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,410.08,0,2021-07-02,403.58131737816433
2021,7,3,414.68,0,2021-07-03,403.58131737816433
2021,7,4,415.26,0,2021-07-04,403.58131737816433
2021,7,5,414.12,0,2021-07-05,403.58131737816433
2021,7,3,414.68,0,2021-07-03,407.9137724593881
2021,7,4,415.26,0,2021-07-04,407.9137724593881
2021,7,5,414.12,0,2021-07-05,407.9137724593881
2021,7,6,411.06,0,2021-07-06,407.9137724593881
2021,7,4,415.26,0,2021-07-04,412.424590819796
2021,7,5,414.12,0,2021-07-05,412.424590819796
2021,7,6,411.06,0,2021-07-06,412.424590819796
2021,7,7,403.46,0,2021-07-07,412.424590819796
2021,7,5,414.12,0,2021-07-05,414.3148636065987
2021,7,6,411.06,0,2021-07-06,414.3148636065987
2021,7,7,403.46,0,2021-07-07,414.3148636065987
2021,7,8,408.64,0,2021-07-08,414.3148636065987
2021,7,6,411.06,0,2021-07-06,414.1849545355329
2021,7,7,403.46,0,2021-07-07,414.1849545355329
2021,7,8,408.64,0,2021-07-08,414.1849545355329
2021,7,9,408.61,0,2021-07-09,414.1849545355329
2021,7,7,403.46,0,2021-07-07,412.1016515118443
2021,7,8,408.64,0,2021-07-08,412.1016515118443
2021,7,9,408.61,0,2021-07-09,412.1016515118443
2021,7,10,415.97,0,2021-07-10,412.1016515118443
2021,7,8,408.64,0,2021-07-08,406.3405505039481
2021,7,9,408.61,0,2021-07-09,406.3405505039481
2021,7,10,415.97,0,2021-07-10,406.3405505039481
2021,7,11,407.09,0,2021-07-11,406.3405505039481
2021,7,9,408.61,0,2021-07-09,407.87351683464937
2021,7,10,415.97,0,2021-07-10,407.87351683464937
2021,7,11,407.09,0,2021-07-11,407.87351683464937
2021,7,12,415.05,0,2021-07-12,407.87351683464937
2021,7,10,415.97,0,2021-07-10,408.36450561154976
2021,7,11,407.09,0,2021-07-11,408.36450561154976
2021,7,12,415.05,0,2021-07-12,408.36450561154976
2021,7,13,409.65,0,2021-07-13,408.36450561154976
2021,7,11,407.09,0,2021-07-11,413.4348352038499
2021,7,12,415.05,0,2021-07-12,413.4348352038499
2021,7,13,409.65,0,2021-07-13,413.4348352038499
2021,7,14,407.46,0,2021-07-14,413.4348352038499
2021,7,12,415.05,0,2021-07-12,409.20494506795
2021,7,13,409.65,0,2021-07-13,409.20494506795
2021,7,14,407.46,0,2021-07-14,409.20494506795
2021,7,15,414.23,0,2021-07-15,409.20494506795
2021,7,13,409.65,0,2021-07-13,413.10164835598334
2021,7,14,407.46,0,2021-07-14,413.10164835598334
2021,7,15,414.23,0,2021-07-15,413.10164835598334
2021,7,16,415.54,0,2021-07-16,413.10164835598334
2021,7,14,407.46,0,2021-07-14,410.8005494519944
2021,7,15,414.23,0,2021-07-15,410.8005494519944
2021,7,16,415.54,0,2021-07-16,410.8005494519944
2021,7,17,414.94,0,2021-07-17,410.8005494519944
2021,7,15,414.23,0,2021-07-15,408.57351648399816
2021,7,16,415.54,0,2021-07-16,408.57351648399816
2021,7,17,414.94,0,2021-07-17,408.57351648399816
2021,7,18,406.82,0,2021-07-18,408.57351648399816
2021,7,16,415.54,0,2021-07-16,412.34450549466607
2021,7,17,414.94,0,2021-07-17,412.34450549466607
2021,7,18,406.82,0,2021-07-18,412.34450549466607
2021,7,19,416.13,0,2021-07-19,412.34450549466607
2021,7,17,414.94,0,2021-07-17,414.4748351648887
2021,7,18,406.82,0,2021-07-18,414.4748351648887
2021,7,19,416.13,0,2021-07-19,414.4748351648887
2021,7,20,420.52,0,2021-07-20,414.4748351648887
2021,7,18,406.82,0,2021-07-18,414.7849450549629
2021,7,19,416.13,0,2021-07-19,414.7849450549629
2021,7,20,420.52,0,2021-07-20,414.7849450549629
