year,month,day,Carbon intensity gCO₂eq/kWh (Life cycle),hour,date,4_day_forecast
2023,11,20,647.35,0,2023-11-20,645.7776792609959
2023,11,21,653.49,0,2023-11-21,645.7776792609959
2023,11,19,652.66,0,2023-11-19,657.4258930869986
2023,11,20,647.35,0,2023-11-20,657.4258930869986
2023,11,21,653.49,0,2023-11-21,657.4258930869986
2023,11,22,654.4,0,2023-11-22,657.4258930869986
2023,11,20,647.35,0,2023-11-20,654.2486310289995
2023,11,21,653.49,0,2023-11-21,654.2486310289995
2023,11,22,654.4,0,2023-11-22,654.2486310289995
2023,11,23,654.92,0,2023-11-23,654.2486310289995
2023,11,21,653.49,0,2023-11-21,649.6495436763331
2023,11,22,654.4,0,2023-11-22,649.6495436763331
2023,11,23,654.92,0,2023-11-23,649.6495436763331
2023,11,24,646.07,0,2023-11-24,649.6495436763331
2023,11,22,654.4,0,2023-11-22,652.209847892111
2023,11,23,654.92,0,2023-11-23,652.209847892111
2023,11,24,646.07,0,2023-11-24,652.209847892111
2023,11,25,645.78,0,2023-11-25,652.209847892111
2023,11,23,654.92,0,2023-11-23,653.6699492973703
2023,11,24,646.07,0,2023-11-24,653.6699492973703
2023,11,25,645.78,0,2023-11-25,653.6699492973703
2023,11,26,628.45,0,2023-11-26,653.6699492973703
2023,11,24,646.07,0,2023-11-24,654.5033164324567
2023,11,25,645.78,0,2023-11-25,654.5033164324567
2023,11,26,628.45,0,2023-11-26,654.5033164324567
2023,11,27,623.16,0,2023-11-27,654.5033164324567
2023,11,25,645.78,0,2023-11-25,648.8811054774856
2023,11,26,628.45,0,2023-11-26,648.8811054774856
2023,11,27,623.16,0,2023-11-27,648.8811054774856
2023,11,28,631.89,0,2023-11-28,648.8811054774856
2023,11,26,628.45,0,2023-11-26,646.8137018258285
2023,11,27,623.16,0,2023-11-27,646.8137018258285
2023,11,28,631.89,0,2023-11-28,646.8137018258285
2023,11,29,631.79,0,2023-11-29,646.8137018258285
2023,11,27,623.16,0,2023-11-27,634.5712339419429
2023,11,28,631.89,0,2023-11-28,634.5712339419429
2023,11,29,631.79,0,2023-11-29,634.5712339419429
2023,11,30,615.96,0,2023-11-30,634.5712339419429
2023,11,28,631.89,0,2023-11-28,626.9637446473142
2023,11,29,631.79,0,2023-11-29,626.9637446473142
2023,11,30,615.96,0,2023-11-30,626.9637446473142
2023,12,1,626.69,0,2023-12-01,626.9637446473142
2023,11,29,631.79,0,2023-11-29,630.2479148824381
2023,11,30,615.96,0,2023-11-30,630.2479148824381
2023,12,1,626.69,0,2023-12-01,630.2479148824381
2023,12,2,622.88,0,2023-12-02,630.2479148824381
2023,11,30,615.96,0,2023-11-30,631.2759716274794
2023,12,1,626.69,0,2023-12-01,631.2759716274794
2023,12,2,622.88,0,2023-12-02,631.2759716274794
2023,12,3,630.3,0,2023-12-03,631.2759716274794
2023,12,1,626.69,0,2023-12-01,621.0653238758265
2023,12,2,622.88,0,2023-12-02,621.0653238758265
2023,12,3,630.3,0,2023-12-03,621.0653238758265
2023,12,4,617.49,0,2023-12-04,621.0653238758265
2023,12,2,622.88,0,2023-12-02,624.8151079586088
2023,12,3,630.3,0,2023-12-03,624.8151079586088
2023,12,4,617.49,0,2023-12-04,624.8151079586088
2023,12,5,621.6,0,2023-12-05,624.8151079586088
2023,12,3,630.3,0,2023-12-03,623.525035986203
2023,12,4,617.49,0,2023-12-04,623.525035986203
2023,12,5,621.6,0,2023-12-05,623.525035986203
2023,12,6,640.63,0,2023-12-06,623.525035986203
2023,12,4,617.49,0,2023-12-04,628.0416786620676
2023,12,5,621.6,0,2023-12-05,628.0416786620676
2023,12,6,640.63,0,2023-12-06,628.0416786620676
2023,12,7,659.66,0,2023-12-07,628.0416786620676
2023,12,5,621.6,0,2023-12-05,621.0072262206892
2023,12,6,640.63,0,2023-12-06,621.0072262206892
2023,12,7,659.66,0,2023-12-07,621.0072262206892
2023,12,8,659.49,0,2023-12-08,621.0072262206892
2023,12,6,640.63,0,2023-12-06,621.4024087402298
2023,12,7,659.66,0,2023-12-07,621.4024087402298
2023,12,8,659.49,0,2023-12-08,621.4024087402298
2023,12,9,644.18,0,2023-12-09,621.4024087402298
2023,12,7,659.66,0,2023-12-07,634.2208029134099
2023,12,8,659.49,0,2023-12-08,634.2208029134099
2023,12,9,644.18,0,2023-12-09,634.2208029134099
2023,12,10,632.26,0,2023-12-10,634.2208029134099
2023,12,8,659.49,0,2023-12-08,651.1802676378032
2023,12,9,644.18,0,2023-12-09,651.1802676378032
2023,12,10,632.26,0,2023-12-10,651.1802676378032
2023,12,11,631.05,0,2023-12-11,651.1802676378032
2023,12,9,644.18,0,2023-12-09,656.7200892126011
2023,12,10,632.26,0,2023-12-10,656.7200892126011
2023,12,11,631.05,0,2023-12-11,656.7200892126011
2023,12,12,635.11,0,2023-12-12,656.7200892126011
2023,12,10,632.26,0,2023-12-10,648.3600297375336
2023,12,11,631.05,0,2023-12-11,648.3600297375336
2023,12,12,635.11,0,2023-12-12,648.3600297375336
2023,12,13,636.59,0,2023-12-13,648.3600297375336
2023,12,11,631.05,0,2023-12-11,637.6266765791779
2023,12,12,635.11,0,2023-12-12,637.6266765791779
2023,12,13,636.59,0,2023-12-13,637.6266765791779
2023,12,14,611.79,0,2023-12-14,637.6266765791779
2023,12,12,635.11,0,2023-12-12,633.2422255263926
2023,12,13,636.59,0,2023-12-13,633.2422255263926
2023,12,14,611.79,0,2023-12-14,633.2422255263926
2023,12,15,621.49,0,2023-12-15,633.2422255263926
2023,12,13,636.59,0,2023-12-13,634.4874085087976
2023,12,14,611.79,0,2023-12-14,634.4874085087976
2023,12,15,621.49,0,2023-12-15,634.4874085087976
2023,12,16,622.01,0,2023-12-16,634.4874085087976
2023,12,14,611.79,0,2023-12-14,635.8891361695992
2023,12,15,621.49,0,2023-12-15,635.8891361695992
2023,12,16,622.01,0,2023-12-16,635.8891361695992
2023,12,17,601.73,0,2023-12-17,635.8891361695992
2023,12,15,621.49,0,2023-12-15,619.8230453898664
2023,12,16,622.01,0,2023-12-16,619.8230453898664
2023,12,17,601.73,0,2023-12-17,619.8230453898664
2023,12,18,579.76,0,2023-12-18,619.8230453898664
2023,12,16,622.01,0,2023-12-16,620.9343484632888
2023,12,17,601.73,0,2023-12-17,620.9343484632888
2023,12,18,579.76,0,2023-12-18,620.9343484632888
2023,12,19,592.92,0,2023-12-19,620.9343484632888
2023,12,17,601.73,0,2023-12-17,621.6514494877629
2023,12,18,579.76,0,2023-12-18,621.6514494877629
2023,12,19,592.92,0,2023-12-19,621.6514494877629
2023,12,20,589.52,0,2023-12-20,621.6514494877629
2023,12,18,579.76,0,2023-12-18,608.3704831625877
2023,12,19,592.92,0,2023-12-19,608.3704831625877
2023,12,20,589.52,0,2023-12-20,608.3704831625877
2023,12,21,591.98,0,2023-12-21,608.3704831625877
2023,12,19,592.92,0,2023-12-19,589.2968277208626
2023,12,20,589.52,0,2023-12-20,589.2968277208626
2023,12,21,591.98,0,2023-12-21,589.2968277208626
2023,12,22,632.99,0,2023-12-22,589.2968277208626
2023,12,20,589.52,0,2023-12-20,591.7122759069542
2023,12,21,591.98,0,2023-12-21,591.7122759069542
2023,12,22,632.99,0,2023-12-22,591.7122759069542
2023,12,23,622.57,0,2023-12-23,591.7122759069542
2023,12,21,591.98,0,2023-12-21,590.2507586356514
2023,12,22,632.99,0,2023-12-22,590.2507586356514
2023,12,23,622.57,0,2023-12-23,590.2507586356514
2023,12,24,636.39,0,2023-12-24,590.2507586356514
2023,12,22,632.99,0,2023-12-22,591.4035862118839
2023,12,23,622.57,0,2023-12-23,591.4035862118839
2023,12,24,636.39,0,2023-12-24,591.4035862118839
2023,12,25,616.89,0,2023-12-25,591.4035862118839
2023,12,23,622.57,0,2023-12-23,619.127862070628
2023,12,24,636.39,0,2023-12-24,619.127862070628
2023,12,25,616.89,0,2023-12-25,619.127862070628
2023,12,26,616.82,0,2023-12-26,619.127862070628
2023,12,24,636.39,0,2023-12-24,621.4226206902093
2023,12,25,616.89,0,2023-12-25,621.4226206902093
2023,12,26,616.82,0,2023-12-26,621.4226206902093
2023,12,27,615.16,0,2023-12-27,621.4226206902093
2023,12,25,616.89,0,2023-12-25,631.400873563403
2023,12,26,616.82,0,2023-12-26,631.400873563403
2023,12,27,615.16,0,2023-12-27,631.400873563403
2023,12,28,612.0,0,2023-12-28,631.400873563403
2023,12,26,616.82,0,2023-12-26,621.7269578544677
2023,12,27,615.16,0,2023-12-27,621.7269578544677
2023,12,28,612.0,0,2023-12-28,621.7269578544677
2023,12,29,608.4,0,2023-12-29,621.7269578544677
2023,12,27,615.16,0,2023-12-27,618.4556526181559
2023,12,28,612.0,0,2023-12-28,618.4556526181559
2023,12,29,608.4,0,2023-12-29,618.4556526181559
2023,12,30,622.47,0,2023-12-30,618.4556526181559
2023,12,28,612.0,0,2023-12-28,616.2585508727186
2023,12,29,608.4,0,2023-12-29,616.2585508727186
2023,12,30,622.47,0,2023-12-30,616.2585508727186
2023,12,31,623.64,0,2023-12-31,616.2585508727186
2023,12,29,608.4,0,2023-12-29,613.4195169575729
2023,12,30,622.47,0,2023-12-30,613.4195169575729
2023,12,31,623.64,0,2023-12-31,613.4195169575729
2024,1,1,626.43,0,2024-01-01,613.4195169575729
2023,12,30,622.47,0,2023-12-30,610.073172319191
2023,12,31,623.64,0,2023-12-31,610.073172319191
2024,1,1,626.43,0,2024-01-01,610.073172319191
2024,1,2,623.92,0,2024-01-02,610.073172319191
2023,12,31,623.64,0,2023-12-31,618.3377241063971
2024,1,1,626.43,0,2024-01-01,618.3377241063971
2024,1,2,623.92,0,2024-01-02,618.3377241063971
2024,1,3,638.21,0,2024-01-03,618.3377241063971
2024,1,1,626.43,0,2024-01-01,621.8725747021323
2024,1,2,623.92,0,2024-01-02,621.8725747021323
2024,1,3,638.21,0,2024-01-03,621.8725747021323
2024,1,4,646.41,0,2024-01-04,621.8725747021323
2024,1,2,623.92,0,2024-01-02,624.9108582340441
2024,1,3,638.21,0,2024-01-03,624.9108582340441
2024,1,4,646.41,0,2024-01-04,624.9108582340441
2024,1,5,635.09,0,2024-01-05,624.9108582340441
2024,1,3,638.21,0,2024-01-03,624.2502860780147
2024,1,4,646.41,0,2024-01-04,624.2502860780147
2024,1,5,635.09,0,2024-01-05,624.2502860780147
2024,1,6,633.9,0,2024-01-06,624.2502860780147
2024,1,4,646.41,0,2024-01-04,633.5567620260049
2024,1,5,635.09,0,2024-01-05,633.5567620260049
2024,1,6,633.9,0,2024-01-06,633.5567620260049
2024,1,7,629.63,0,2024-01-07,633.5567620260049
2024,1,5,635.09,0,2024-01-05,642.1255873420016
2024,1,6,633.9,0,2024-01-06,642.1255873420016
2024,1,7,629.63,0,2024-01-07,642.1255873420016
2024,1,8,620.63,0,2024-01-08,642.1255873420016
2024,1,6,633.9,0,2024-01-06,637.4351957806672
2024,1,7,629.63,0,2024-01-07,637.4351957806672
2024,1,8,620.63,0,2024-01-08,637.4351957806672
2024,1,9,610.38,0,2024-01-09,637.4351957806672
2024,1,7,629.63,0,2024-01-07,635.0783985935558
2024,1,8,620.63,0,2024-01-08,635.0783985935558
2024,1,9,610.38,0,2024-01-09,635.0783985935558
2024,1,10,611.6,0,2024-01-10,635.0783985935558
2024,1,8,620.63,0,2024-01-08,631.4461328645185
2024,1,9,610.38,0,2024-01-09,631.4461328645185
2024,1,10,611.6,0,2024-01-10,631.4461328645185
2024,1,11,631.87,0,2024-01-11,631.4461328645185
2024,1,9,610.38,0,2024-01-09,624.2353776215062
2024,1,10,611.6,0,2024-01-10,624.2353776215062
2024,1,11,631.87,0,2024-01-11,624.2353776215062
2024,1,12,616.31,0,2024-01-12,624.2353776215062
2024,1,10,611.6,0,2024-01-10,614.9984592071687
2024,1,11,631.87,0,2024-01-11,614.9984592071687
2024,1,12,616.31,0,2024-01-12,614.9984592071687
2024,1,13,637.27,0,2024-01-13,614.9984592071687
2024,1,11,631.87,0,2024-01-11,612.732819735723
2024,1,12,616.31,0,2024-01-12,612.732819735723
2024,1,13,637.27,0,2024-01-13,612.732819735723
2024,1,14,648.29,0,2024-01-14,612.732819735723
2024,1,12,616.31,0,2024-01-12,625.4909399119077
2024,1,13,637.27,0,2024-01-13,625.4909399119077
2024,1,14,648.29,0,2024-01-14,625.4909399119077
2024,1,15,651.44,0,2024-01-15,625.4909399119077
2024,1,13,637.27,0,2024-01-13,619.3703133039693
2024,1,14,648.29,0,2024-01-14,619.3703133039693
2024,1,15,651.44,0,2024-01-15,619.3703133039693
2024,1,16,651.02,0,2024-01-16,619.3703133039693
2024,1,14,648.29,0,2024-01-14,631.3034377679897
2024,1,15,651.44,0,2024-01-15,631.3034377679897
2024,1,16,651.02,0,2024-01-16,631.3034377679897
2024,1,17,660.58,0,2024-01-17,631.3034377679897
2024,1,15,651.44,0,2024-01-15,642.6278125893299
2024,1,16,651.02,0,2024-01-16,642.6278125893299
2024,1,17,660.58,0,2024-01-17,642.6278125893299
2024,1,18,664.36,0,2024-01-18,642.6278125893299
2024,1,16,651.02,0,2024-01-16,648.5026041964434
2024,1,17,660.58,0,2024-01-17,648.5026041964434
2024,1,18,664.36,0,2024-01-18,648.5026041964434
2024,1,19,649.53,0,2024-01-19,648.5026041964434
2024,1,17,660.58,0,2024-01-17,650.1808680654811
2024,1,18,664.36,0,2024-01-18,650.1808680654811
2024,1,19,649.53,0,2024-01-19,650.1808680654811
2024,1,20,649.17,0,2024-01-20,650.1808680654811
2024,1,18,664.36,0,2024-01-18,657.1136226884937
2024,1,19,649.53,0,2024-01-19,657.1136226884937
2024,1,20,649.17,0,2024-01-20,657.1136226884937
2024,1,21,643.74,0,2024-01-21,657.1136226884937
2024,1,19,649.53,0,2024-01-19,661.9445408961645
2024,1,20,649.17,0,2024-01-20,661.9445408961645
2024,1,21,643.74,0,2024-01-21,661.9445408961645
2024,1,22,641.08,0,2024-01-22,661.9445408961645
2024,1,20,649.17,0,2024-01-20,653.6681802987215
2024,1,21,643.74,0,2024-01-21,653.6681802987215
2024,1,22,641.08,0,2024-01-22,653.6681802987215
2024,1,23,635.67,0,2024-01-23,653.6681802987215
2024,1,21,643.74,0,2024-01-21,650.6693934329072
2024,1,22,641.08,0,2024-01-22,650.6693934329072
2024,1,23,635.67,0,2024-01-23,650.6693934329072
2024,1,24,659.43,0,2024-01-24,650.6693934329072
2024,1,22,641.08,0,2024-01-22,646.0497978109692
2024,1,23,635.67,0,2024-01-23,646.0497978109692
2024,1,24,659.43,0,2024-01-24,646.0497978109692
2024,1,25,658.73,0,2024-01-25,646.0497978109692
2024,1,23,635.67,0,2024-01-23,642.736599270323
2024,1,24,659.43,0,2024-01-24,642.736599270323
2024,1,25,658.73,0,2024-01-25,642.736599270323
2024,1,26,661.83,0,2024-01-26,642.736599270323
2024,1,24,659.43,0,2024-01-24,638.0255330901076
2024,1,25,658.73,0,2024-01-25,638.0255330901076
2024,1,26,661.83,0,2024-01-26,638.0255330901076
2024,1,27,648.08,0,2024-01-27,638.0255330901076
2024,1,25,658.73,0,2024-01-25,652.2951776967025
2024,1,26,661.83,0,2024-01-26,652.2951776967025
2024,1,27,648.08,0,2024-01-27,652.2951776967025
2024,1,28,666.96,0,2024-01-28,652.2951776967025
2024,1,26,661.83,0,2024-01-26,656.5850592322341
2024,1,27,648.08,0,2024-01-27,656.5850592322341
2024,1,28,666.96,0,2024-01-28,656.5850592322341
2024,1,29,670.98,0,2024-01-29,656.5850592322341
2024,1,27,648.08,0,2024-01-27,660.0816864107447
2024,1,28,666.96,0,2024-01-28,660.0816864107447
2024,1,29,670.98,0,2024-01-29,660.0816864107447
2024,1,30,683.89,0,2024-01-30,660.0816864107447
2024,1,28,666.96,0,2024-01-28,652.080562136915
2024,1,29,670.98,0,2024-01-29,652.080562136915
2024,1,30,683.89,0,2024-01-30,652.080562136915
2024,1,31,697.79,0,2024-01-31,652.080562136915
2024,1,29,670.98,0,2024-01-29,662.0001873789716
2024,1,30,683.89,0,2024-01-30,662.0001873789716
2024,1,31,697.79,0,2024-01-31,662.0001873789716
2024,2,1,701.38,0,2024-02-01,662.0001873789716
2024,1,30,683.89,0,2024-01-30,667.9867291263239
2024,1,31,697.79,0,2024-01-31,667.9867291263239
2024,2,1,701.38,0,2024-02-01,667.9867291263239
2024,2,2,687.73,0,2024-02-02,667.9867291263239
2024,1,31,697.79,0,2024-01-31,678.5889097087746
2024,2,1,701.38,0,2024-02-01,678.5889097087746
2024,2,2,687.73,0,2024-02-02,678.5889097087746
2024,2,3,680.85,0,2024-02-03,678.5889097087746
2024,2,1,701.38,0,2024-02-01,691.3896365695915
2024,2,2,687.73,0,2024-02-02,691.3896365695915
2024,2,3,680.85,0,2024-02-03,691.3896365695915
2024,2,4,685.5,0,2024-02-04,691.3896365695915
2024,2,2,687.73,0,2024-02-02,698.0498788565305
2024,2,3,680.85,0,2024-02-03,698.0498788565305
2024,2,4,685.5,0,2024-02-04,698.0498788565305
2024,2,5,678.16,0,2024-02-05,698.0498788565305
2024,2,3,680.85,0,2024-02-03,691.1699596188436
2024,2,4,685.5,0,2024-02-04,691.1699596188436
2024,2,5,678.16,0,2024-02-05,691.1699596188436
2024,2,6,680.95,0,2024-02-06,691.1699596188436
2024,2,4,685.5,0,2024-02-04,684.2899865396145
2024,2,5,678.16,0,2024-02-05,684.2899865396145
2024,2,6,680.95,0,2024-02-06,684.2899865396145
2024,2,7,674.37,0,2024-02-07,684.2899865396145
2024,2,5,678.16,0,2024-02-05,685.0966621798715
2024,2,6,680.95,0,2024-02-06,685.0966621798715
2024,2,7,674.37,0,2024-02-07,685.0966621798715
2024,2,8,658.84,0,2024-02-08,685.0966621798715
2024,2,6,680.95,0,2024-02-06,680.4722207266237
2024,2,7,674.37,0,2024-02-07,680.4722207266237
2024,2,8,658.84,0,2024-02-08,680.4722207266237
2024,2,9,660.83,0,2024-02-09,680.4722207266237
2024,2,7,674.37,0,2024-02-07,680.7907402422079
2024,2,8,658.84,0,2024-02-08,680.7907402422079
2024,2,9,660.83,0,2024-02-09,680.7907402422079
2024,2,10,649.38,0,2024-02-10,680.7907402422079
2024,2,8,658.84,0,2024-02-08,676.5102467474027
2024,2,9,660.83,0,2024-02-09,676.5102467474027
2024,2,10,649.38,0,2024-02-10,676.5102467474027
2024,2,11,657.3,0,2024-02-11,676.5102467474027
2024,2,9,660.83,0,2024-02-09,664.7300822491343
2024,2,10,649.38,0,2024-02-10,664.7300822491343
2024,2,11,657.3,0,2024-02-11,664.7300822491343
2024,2,12,653.62,0,2024-02-12,664.7300822491343
2024,2,10,649.38,0,2024-02-10,662.1300274163781
2024,2,11,657.3,0,2024-02-11,662.1300274163781
2024,2,12,653.62,0,2024-02-12,662.1300274163781
2024,2,13,662.96,0,2024-02-13,662.1300274163781
2024,2,11,657.3,0,2024-02-11,653.6300091387926
2024,2,12,653.62,0,2024-02-12,653.6300091387926
2024,2,13,662.96,0,2024-02-13,653.6300091387926
2024,2,14,661.05,0,2024-02-14,653.6300091387926
2024,2,12,653.62,0,2024-02-12,656.0766697129308
2024,2,13,662.96,0,2024-02-13,656.0766697129308
2024,2,14,661.05,0,2024-02-14,656.0766697129308
2024,2,15,660.25,0,2024-02-15,656.0766697129308
2024,2,13,662.96,0,2024-02-13,654.4388899043103
2024,2,14,661.05,0,2024-02-14,654.4388899043103
2024,2,15,660.25,0,2024-02-15,654.4388899043103
2024,2,16,655.91,0,2024-02-16,654.4388899043103
2024,2,14,661.05,0,2024-02-14,660.1196299681034
2024,2,15,660.25,0,2024-02-15,660.1196299681034
2024,2,16,655.91,0,2024-02-16,660.1196299681034
2024,2,17,671.42,0,2024-02-17,660.1196299681034
2024,2,15,660.25,0,2024-02-15,660.7398766560344
2024,2,16,655.91,0,2024-02-16,660.7398766560344
2024,2,17,671.42,0,2024-02-17,660.7398766560344
2024,2,18,700.47,0,2024-02-18,660.7398766560344
2024,2,16,655.91,0,2024-02-16,660.4132922186782
2024,2,17,671.42,0,2024-02-17,660.4132922186782
2024,2,18,700.47,0,2024-02-18,660.4132922186782
2024,2,19,694.12,0,2024-02-19,660.4132922186782
2024,2,17,671.42,0,2024-02-17,657.4110974062261
2024,2,18,700.47,0,2024-02-18,657.4110974062261
2024,2,19,694.12,0,2024-02-19,657.4110974062261
2024,2,20,694.88,0,2024-02-20,657.4110974062261
2024,2,18,700.47,0,2024-02-18,666.7503658020754
2024,2,19,694.12,0,2024-02-19,666.7503658020754
2024,2,20,694.88,0,2024-02-20,666.7503658020754
2024,2,21,701.92,0,2024-02-21,666.7503658020754
2024,2,19,694.12,0,2024-02-19,689.2301219340252
2024,2,20,694.88,0,2024-02-20,689.2301219340252
2024,2,21,701.92,0,2024-02-21,689.2301219340252
2024,2,22,698.72,0,2024-02-22,689.2301219340252
2024,2,20,694.88,0,2024-02-20,692.490040644675
2024,2,21,701.92,0,2024-02-21,692.490040644675
2024,2,22,698.72,0,2024-02-22,692.490040644675
2024,2,23,692.41,0,2024-02-23,692.490040644675
2024,2,21,701.92,0,2024-02-21,694.0833468815584
2024,2,22,698.72,0,2024-02-22,694.0833468815584
2024,2,23,692.41,0,2024-02-23,694.0833468815584
2024,2,24,681.71,0,2024-02-24,694.0833468815584
2024,2,22,698.72,0,2024-02-22,699.3077822938527
2024,2,23,692.41,0,2024-02-23,699.3077822938527
