year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,33.27,0,2021-07-02,33.72686336763392
2021,7,3,34.92,0,2021-07-03,33.72686336763392
2021,7,4,33.72,0,2021-07-04,33.72686336763392
2021,7,5,35.47,0,2021-07-05,33.72686336763392
2021,7,3,34.92,0,2021-07-03,33.42228778921131
2021,7,4,33.72,0,2021-07-04,33.42228778921131
2021,7,5,35.47,0,2021-07-05,33.42228778921131
2021,7,6,35.92,0,2021-07-06,33.42228778921131
2021,7,4,33.72,0,2021-07-04,34.42076259640377
2021,7,5,35.47,0,2021-07-05,34.42076259640377
2021,7,6,35.92,0,2021-07-06,34.42076259640377
2021,7,7,34.8,0,2021-07-07,34.42076259640377
2021,7,5,35.47,0,2021-07-05,33.953587532134584
2021,7,6,35.92,0,2021-07-06,33.953587532134584
2021,7,7,34.8,0,2021-07-07,33.953587532134584
2021,7,8,33.12,0,2021-07-08,33.953587532134584
2021,7,6,35.92,0,2021-07-06,34.96452917737819
2021,7,7,34.8,0,2021-07-07,34.96452917737819
2021,7,8,33.12,0,2021-07-08,34.96452917737819
2021,7,9,35.54,0,2021-07-09,34.96452917737819
2021,7,7,34.8,0,2021-07-07,35.60150972579273
2021,7,8,33.12,0,2021-07-08,35.60150972579273
2021,7,9,35.54,0,2021-07-09,35.60150972579273
2021,7,10,34.74,0,2021-07-10,35.60150972579273
2021,7,8,33.12,0,2021-07-08,35.06716990859758
2021,7,9,35.54,0,2021-07-09,35.06716990859758
2021,7,10,34.74,0,2021-07-10,35.06716990859758
2021,7,11,32.99,0,2021-07-11,35.06716990859758
2021,7,9,35.54,0,2021-07-09,33.76905663619919
2021,7,10,34.74,0,2021-07-10,33.76905663619919
2021,7,11,32.99,0,2021-07-11,33.76905663619919
2021,7,12,34.4,0,2021-07-12,33.76905663619919
2021,7,10,34.74,0,2021-07-10,34.949685545399724
2021,7,11,32.99,0,2021-07-11,34.949685545399724
2021,7,12,34.4,0,2021-07-12,34.949685545399724
2021,7,13,36.19,0,2021-07-13,34.949685545399724
2021,7,11,32.99,0,2021-07-11,34.80989518179991
2021,7,12,34.4,0,2021-07-12,34.80989518179991
2021,7,13,36.19,0,2021-07-13,34.80989518179991
2021,7,14,37.03,0,2021-07-14,34.80989518179991
2021,7,12,34.4,0,2021-07-12,33.59663172726664
2021,7,13,36.19,0,2021-07-13,33.59663172726664
2021,7,14,37.03,0,2021-07-14,33.59663172726664
2021,7,15,35.03,0,2021-07-15,33.59663172726664
2021,7,13,36.19,0,2021-07-13,34.13221057575554
2021,7,14,37.03,0,2021-07-14,34.13221057575554
2021,7,15,35.03,0,2021-07-15,34.13221057575554
2021,7,16,34.47,0,2021-07-16,34.13221057575554
2021,7,14,37.03,0,2021-07-14,35.504070191918515
2021,7,15,35.03,0,2021-07-15,35.504070191918515
2021,7,16,34.47,0,2021-07-16,35.504070191918515
2021,7,17,35.51,0,2021-07-17,35.504070191918515
2021,7,15,35.03,0,2021-07-15,36.5213567306395
2021,7,16,34.47,0,2021-07-16,36.5213567306395
2021,7,17,35.51,0,2021-07-17,36.5213567306395
2021,7,18,33.31,0,2021-07-18,36.5213567306395
2021,7,16,34.47,0,2021-07-16,35.52711891021317
2021,7,17,35.51,0,2021-07-17,35.52711891021317
2021,7,18,33.31,0,2021-07-18,35.52711891021317
2021,7,19,32.92,0,2021-07-19,35.52711891021317
2021,7,17,35.51,0,2021-07-17,34.82237297007106
