year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,636.83,0,2021-07-02,574.7137406092278
2021,7,3,685.79,0,2021-07-03,574.7137406092278
2021,7,4,503.92,0,2021-07-04,574.7137406092278
2021,7,5,547.17,0,2021-07-05,574.7137406092278
2021,7,3,685.79,0,2021-07-03,616.1245802030759
2021,7,4,503.92,0,2021-07-04,616.1245802030759
2021,7,5,547.17,0,2021-07-05,616.1245802030759
2021,7,6,567.47,0,2021-07-06,616.1245802030759
2021,7,4,503.92,0,2021-07-04,662.5681934010253
2021,7,5,547.17,0,2021-07-05,662.5681934010253
2021,7,6,567.47,0,2021-07-06,662.5681934010253
2021,7,7,549.24,0,2021-07-07,662.5681934010253
2021,7,5,547.17,0,2021-07-05,556.8027311336751
2021,7,6,567.47,0,2021-07-06,556.8027311336751
2021,7,7,549.24,0,2021-07-07,556.8027311336751
2021,7,8,578.4,0,2021-07-08,556.8027311336751
2021,7,6,567.47,0,2021-07-06,550.3809103778917
2021,7,7,549.24,0,2021-07-07,550.3809103778917
2021,7,8,578.4,0,2021-07-08,550.3809103778917
2021,7,9,615.59,0,2021-07-09,550.3809103778917
2021,7,7,549.24,0,2021-07-07,561.7736367926306
2021,7,8,578.4,0,2021-07-08,561.7736367926306
2021,7,9,615.59,0,2021-07-09,561.7736367926306
2021,7,10,506.96,0,2021-07-10,561.7736367926306
2021,7,8,578.4,0,2021-07-08,553.4178789308768
2021,7,9,615.59,0,2021-07-09,553.4178789308768
2021,7,10,506.96,0,2021-07-10,553.4178789308768
2021,7,11,522.78,0,2021-07-11,553.4178789308768
2021,7,9,615.59,0,2021-07-09,570.0726263102923
2021,7,10,506.96,0,2021-07-10,570.0726263102923
2021,7,11,522.78,0,2021-07-11,570.0726263102923
2021,7,12,538.22,0,2021-07-12,570.0726263102923
2021,7,10,506.96,0,2021-07-10,600.4175421034307
2021,7,11,522.78,0,2021-07-11,600.4175421034307
2021,7,12,538.22,0,2021-07-12,600.4175421034307
2021,7,13,522.07,0,2021-07-13,600.4175421034307
2021,7,11,522.78,0,2021-07-11,538.1125140344769
2021,7,12,538.22,0,2021-07-12,538.1125140344769
2021,7,13,522.07,0,2021-07-13,538.1125140344769
2021,7,14,567.89,0,2021-07-14,538.1125140344769
2021,7,12,538.22,0,2021-07-12,527.8908380114923
2021,7,13,522.07,0,2021-07-13,527.8908380114923
2021,7,14,567.89,0,2021-07-14,527.8908380114923
2021,7,15,608.07,0,2021-07-15,527.8908380114923
2021,7,13,522.07,0,2021-07-13,534.7769460038307
2021,7,14,567.89,0,2021-07-14,534.7769460038307
2021,7,15,608.07,0,2021-07-15,534.7769460038307
2021,7,16,564.11,0,2021-07-16,534.7769460038307
2021,7,14,567.89,0,2021-07-14,526.3056486679436
2021,7,15,608.07,0,2021-07-15,526.3056486679436
2021,7,16,564.11,0,2021-07-16,526.3056486679436
2021,7,17,486.01,0,2021-07-17,526.3056486679436
2021,7,15,608.07,0,2021-07-15,554.0285495559812
2021,7,16,564.11,0,2021-07-16,554.0285495559812
2021,7,17,486.01,0,2021-07-17,554.0285495559812
2021,7,18,480.46,0,2021-07-18,554.0285495559812
2021,7,16,564.11,0,2021-07-16,590.0561831853271
2021,7,17,486.01,0,2021-07-17,590.0561831853271
2021,7,18,480.46,0,2021-07-18,590.0561831853271
2021,7,19,541.33,0,2021-07-19,590.0561831853271
2021,7,17,486.01,0,2021-07-17,572.7587277284424
2021,7,18,480.46,0,2021-07-18,572.7587277284424
2021,7,19,541.33,0,2021-07-19,572.7587277284424
2021,7,20,521.01,0,2021-07-20,572.7587277284424
2021,7,18,480.46,0,2021-07-18,514.9262425761475
2021,7,19,541.33,0,2021-07-19,514.9262425761475
2021,7,20,521.01,0,2021-07-20,514.9262425761475
2021,7,21,500.39,0,2021-07-21,514.9262425761475
2021,7,19,541.33,0,2021-07-19,491.9487475253825
2021,7,20,521.01,0,2021-07-20,491.9487475253825
2021,7,21,500.39,0,2021-07-21,491.9487475253825
2021,7,22,506.2,0,2021-07-22,491.9487475253825
2021,7,20,521.01,0,2021-07-20,524.8695825084609
2021,7,21,500.39,0,2021-07-21,524.8695825084609
2021,7,22,506.2,0,2021-07-22,524.8695825084609
2021,7,23,581.8,0,2021-07-23,524.8695825084609
2021,7,21,500.39,0,2021-07-21,522.2965275028204
2021,7,22,506.2,0,2021-07-22,522.2965275028204
2021,7,23,581.8,0,2021-07-23,522.2965275028204
2021,7,24,498.06,0,2021-07-24,522.2965275028204
2021,7,22,506.2,0,2021-07-22,507.6921758342734
2021,7,23,581.8,0,2021-07-23,507.6921758342734
2021,7,24,498.06,0,2021-07-24,507.6921758342734
2021,7,25,488.95,0,2021-07-25,507.6921758342734
2021,7,23,581.8,0,2021-07-23,506.6973919447578
2021,7,24,498.06,0,2021-07-24,506.6973919447578
2021,7,25,488.95,0,2021-07-25,506.6973919447578
2021,7,26,537.92,0,2021-07-26,506.6973919447578
2021,7,24,498.06,0,2021-07-24,556.7657973149193
2021,7,25,488.95,0,2021-07-25,556.7657973149193
2021,7,26,537.92,0,2021-07-26,556.7657973149193
2021,7,27,522.27,0,2021-07-27,556.7657973149193
2021,7,25,488.95,0,2021-07-25,517.6285991049731
2021,7,26,537.92,0,2021-07-26,517.6285991049731
2021,7,27,522.27,0,2021-07-27,517.6285991049731
2021,7,28,522.5,0,2021-07-28,517.6285991049731
2021,7,26,537.92,0,2021-07-26,498.5095330349911
2021,7,27,522.27,0,2021-07-27,498.5095330349911
2021,7,28,522.5,0,2021-07-28,498.5095330349911
2021,7,29,548.58,0,2021-07-29,498.5095330349911
2021,7,27,522.27,0,2021-07-27,524.7831776783304
2021,7,28,522.5,0,2021-07-28,524.7831776783304
2021,7,29,548.58,0,2021-07-29,524.7831776783304
2021,7,30,507.6,0,2021-07-30,524.7831776783304
2021,7,28,522.5,0,2021-07-28,523.1077258927768
2021,7,29,548.58,0,2021-07-29,523.1077258927768
2021,7,30,507.6,0,2021-07-30,523.1077258927768
2021,7,31,530.45,0,2021-07-31,523.1077258927768
