year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,331.87,0,2021-07-02,366.4614389469077
2021,7,3,293.71,0,2021-07-03,366.4614389469077
2021,7,4,269.35,0,2021-07-04,366.4614389469077
2021,7,5,284.96,0,2021-07-05,366.4614389469077
2021,7,3,293.71,0,2021-07-03,343.4004796489692
2021,7,4,269.35,0,2021-07-04,343.4004796489692
2021,7,5,284.96,0,2021-07-05,343.4004796489692
2021,7,6,305.68,0,2021-07-06,343.4004796489692
2021,7,4,269.35,0,2021-07-04,310.27349321632306
2021,7,5,284.96,0,2021-07-05,310.27349321632306
2021,7,6,305.68,0,2021-07-06,310.27349321632306
2021,7,7,336.7,0,2021-07-07,310.27349321632306
2021,7,5,284.96,0,2021-07-05,282.991164405441
2021,7,6,305.68,0,2021-07-06,282.991164405441
2021,7,7,336.7,0,2021-07-07,282.991164405441
2021,7,8,358.59,0,2021-07-08,282.991164405441
2021,7,6,305.68,0,2021-07-06,284.3037214684803
2021,7,7,336.7,0,2021-07-07,284.3037214684803
2021,7,8,358.59,0,2021-07-08,284.3037214684803
2021,7,9,316.65,0,2021-07-09,284.3037214684803
2021,7,7,336.7,0,2021-07-07,298.5545738228268
2021,7,8,358.59,0,2021-07-08,298.5545738228268
2021,7,9,316.65,0,2021-07-09,298.5545738228268
2021,7,10,319.09,0,2021-07-10,298.5545738228268
2021,7,8,358.59,0,2021-07-08,323.9848579409423
2021,7,9,316.65,0,2021-07-09,323.9848579409423
2021,7,10,319.09,0,2021-07-10,323.9848579409423
2021,7,11,298.16,0,2021-07-11,323.9848579409423
2021,7,9,316.65,0,2021-07-09,347.0549526469808
2021,7,10,319.09,0,2021-07-10,347.0549526469808
2021,7,11,298.16,0,2021-07-11,347.0549526469808
2021,7,12,294.31,0,2021-07-12,347.0549526469808
2021,7,10,319.09,0,2021-07-10,326.78498421566024
2021,7,11,298.16,0,2021-07-11,326.78498421566024
2021,7,12,294.31,0,2021-07-12,326.78498421566024
2021,7,13,323.09,0,2021-07-13,326.78498421566024
2021,7,11,298.16,0,2021-07-11,321.6549947385534
2021,7,12,294.31,0,2021-07-12,321.6549947385534
2021,7,13,323.09,0,2021-07-13,321.6549947385534
2021,7,14,303.5,0,2021-07-14,321.6549947385534
2021,7,12,294.31,0,2021-07-12,305.99166491285115
2021,7,13,323.09,0,2021-07-13,305.99166491285115
2021,7,14,303.5,0,2021-07-14,305.99166491285115
2021,7,15,349.07,0,2021-07-15,305.99166491285115
2021,7,13,323.09,0,2021-07-13,298.20388830428374
2021,7,14,303.5,0,2021-07-14,298.20388830428374
2021,7,15,349.07,0,2021-07-15,298.20388830428374
2021,7,16,334.58,0,2021-07-16,298.20388830428374
2021,7,14,303.5,0,2021-07-14,314.79462943476125
2021,7,15,349.07,0,2021-07-15,314.79462943476125
2021,7,16,334.58,0,2021-07-16,314.79462943476125
2021,7,17,341.42,0,2021-07-17,314.79462943476125
2021,7,15,349.07,0,2021-07-15,307.2648764782537
2021,7,16,334.58,0,2021-07-16,307.2648764782537
