year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,53.18,0,2021-07-02,53.61563895085335
2021,7,3,63.16,0,2021-07-03,53.61563895085335
2021,7,4,64.76,0,2021-07-04,53.61563895085335
2021,7,5,62.47,0,2021-07-05,53.61563895085335
2021,7,3,63.16,0,2021-07-03,53.32521298361778
2021,7,4,64.76,0,2021-07-04,53.32521298361778
2021,7,5,62.47,0,2021-07-05,53.32521298361778
2021,7,6,68.24,0,2021-07-06,53.32521298361778
2021,7,4,64.76,0,2021-07-04,59.881737661205925
2021,7,5,62.47,0,2021-07-05,59.881737661205925
2021,7,6,68.24,0,2021-07-06,59.881737661205925
2021,7,7,69.26,0,2021-07-07,59.881737661205925
2021,7,5,62.47,0,2021-07-05,63.133912553735314
2021,7,6,68.24,0,2021-07-06,63.133912553735314
2021,7,7,69.26,0,2021-07-07,63.133912553735314
2021,7,8,62.01,0,2021-07-08,63.133912553735314
2021,7,6,68.24,0,2021-07-06,62.69130418457844
2021,7,7,69.26,0,2021-07-07,62.69130418457844
2021,7,8,62.01,0,2021-07-08,62.69130418457844
2021,7,9,66.66,0,2021-07-09,62.69130418457844
2021,7,7,69.26,0,2021-07-07,66.3904347281928
2021,7,8,62.01,0,2021-07-08,66.3904347281928
2021,7,9,66.66,0,2021-07-09,66.3904347281928
2021,7,10,59.42,0,2021-07-10,66.3904347281928
2021,7,8,62.01,0,2021-07-08,68.30347824273093
2021,7,9,66.66,0,2021-07-09,68.30347824273093
2021,7,10,59.42,0,2021-07-10,68.30347824273093
2021,7,11,68.42,0,2021-07-11,68.30347824273093
2021,7,9,66.66,0,2021-07-09,64.1078260809103
2021,7,10,59.42,0,2021-07-10,64.1078260809103
2021,7,11,68.42,0,2021-07-11,64.1078260809103
2021,7,12,72.57,0,2021-07-12,64.1078260809103
2021,7,10,59.42,0,2021-07-10,65.80927536030343
2021,7,11,68.42,0,2021-07-11,65.80927536030343
2021,7,12,72.57,0,2021-07-12,65.80927536030343
2021,7,13,70.53,0,2021-07-13,65.80927536030343
2021,7,11,68.42,0,2021-07-11,61.54975845343447
2021,7,12,72.57,0,2021-07-12,61.54975845343447
2021,7,13,70.53,0,2021-07-13,61.54975845343447
2021,7,14,67.22,0,2021-07-14,61.54975845343447
2021,7,12,72.57,0,2021-07-12,66.12991948447815
2021,7,13,70.53,0,2021-07-13,66.12991948447815
2021,7,14,67.22,0,2021-07-14,66.12991948447815
2021,7,15,61.66,0,2021-07-15,66.12991948447815
2021,7,13,70.53,0,2021-07-13,70.42330649482604
2021,7,14,67.22,0,2021-07-14,70.42330649482604
2021,7,15,61.66,0,2021-07-15,70.42330649482604
2021,7,16,56.17,0,2021-07-16,70.42330649482604
2021,7,14,67.22,0,2021-07-14,70.49443549827534
2021,7,15,61.66,0,2021-07-15,70.49443549827534
2021,7,16,56.17,0,2021-07-16,70.49443549827534
2021,7,17,63.77,0,2021-07-17,70.49443549827534
2021,7,15,61.66,0,2021-07-15,68.3114784994251
2021,7,16,56.17,0,2021-07-16,68.3114784994251
2021,7,17,63.77,0,2021-07-17,68.3114784994251
2021,7,18,71.94,0,2021-07-18,68.3114784994251
2021,7,16,56.17,0,2021-07-16,63.87715949980837
2021,7,17,63.77,0,2021-07-17,63.87715949980837
2021,7,18,71.94,0,2021-07-18,63.87715949980837
2021,7,19,71.22,0,2021-07-19,63.87715949980837
2021,7,17,63.77,0,2021-07-17,58.73905316660279
2021,7,18,71.94,0,2021-07-18,58.73905316660279
2021,7,19,71.22,0,2021-07-19,58.73905316660279
2021,7,20,66.79,0,2021-07-20,58.73905316660279
2021,7,18,71.94,0,2021-07-18,62.09301772220093
2021,7,19,71.22,0,2021-07-19,62.09301772220093
2021,7,20,66.79,0,2021-07-20,62.09301772220093
2021,7,21,68.71,0,2021-07-21,62.09301772220093
2021,7,19,71.22,0,2021-07-19,68.65767257406698
2021,7,20,66.79,0,2021-07-20,68.65767257406698
2021,7,21,68.71,0,2021-07-21,68.65767257406698
2021,7,22,63.62,0,2021-07-22,68.65767257406698
2021,7,20,66.79,0,2021-07-20,70.36589085802233
2021,7,21,68.71,0,2021-07-21,70.36589085802233
2021,7,22,63.62,0,2021-07-22,70.36589085802233
2021,7,23,73.71,0,2021-07-23,70.36589085802233
2021,7,21,68.71,0,2021-07-21,67.98196361934077
2021,7,22,63.62,0,2021-07-22,67.98196361934077
2021,7,23,73.71,0,2021-07-23,67.98196361934077
2021,7,24,73.59,0,2021-07-24,67.98196361934077
2021,7,22,63.62,0,2021-07-22,68.46732120644693
2021,7,23,73.71,0,2021-07-23,68.46732120644693
2021,7,24,73.59,0,2021-07-24,68.46732120644693
2021,7,25,75.41,0,2021-07-25,68.46732120644693
2021,7,23,73.71,0,2021-07-23,65.23577373548231
2021,7,24,73.59,0,2021-07-24,65.23577373548231
2021,7,25,75.41,0,2021-07-25,65.23577373548231
2021,7,26,74.18,0,2021-07-26,65.23577373548231
2021,7,24,73.59,0,2021-07-24,70.88525791182742
2021,7,25,75.41,0,2021-07-25,70.88525791182742
2021,7,26,74.18,0,2021-07-26,70.88525791182742
2021,7,27,73.39,0,2021-07-27,70.88525791182742
2021,7,25,75.41,0,2021-07-25,72.68841930394247
2021,7,26,74.18,0,2021-07-26,72.68841930394247
2021,7,27,73.39,0,2021-07-27,72.68841930394247
2021,7,28,72.26,0,2021-07-28,72.68841930394247
2021,7,26,74.18,0,2021-07-26,74.50280643464748
2021,7,27,73.39,0,2021-07-27,74.50280643464748
2021,7,28,72.26,0,2021-07-28,74.50280643464748
2021,7,29,75.1,0,2021-07-29,74.50280643464748
2021,7,27,73.39,0,2021-07-27,74.2876021448825
2021,7,28,72.26,0,2021-07-28,74.2876021448825
2021,7,29,75.1,0,2021-07-29,74.2876021448825
2021,7,30,73.34,0,2021-07-30,74.2876021448825
2021,7,28,72.26,0,2021-07-28,73.68920071496083
2021,7,29,75.1,0,2021-07-29,73.68920071496083
2021,7,30,73.34,0,2021-07-30,73.68920071496083
2021,7,31,70.31,0,2021-07-31,73.68920071496083
2021,7,29,75.1,0,2021-07-29,72.73640023832029
2021,7,30,73.34,0,2021-07-30,72.73640023832029
2021,7,31,70.31,0,2021-07-31,72.73640023832029
2021,8,1,73.62,0,2021-08-01,72.73640023832029
2021,7,30,73.34,0,2021-07-30,74.31213341277343
2021,7,31,70.31,0,2021-07-31,74.31213341277343
2021,8,1,73.62,0,2021-08-01,74.31213341277343
2021,8,2,55.59,0,2021-08-02,74.31213341277343
2021,7,31,70.31,0,2021-07-31,73.66404447092448
2021,8,1,73.62,0,2021-08-01,73.66404447092448
2021,8,2,55.59,0,2021-08-02,73.66404447092448
2021,8,3,70.09,0,2021-08-03,73.66404447092448
2021,8,1,73.62,0,2021-08-01,71.42801482364149
2021,8,2,55.59,0,2021-08-02,71.42801482364149
2021,8,3,70.09,0,2021-08-03,71.42801482364149
2021,8,4,71.45,0,2021-08-04,71.42801482364149
2021,8,2,55.59,0,2021-08-02,72.88933827454717
2021,8,3,70.09,0,2021-08-03,72.88933827454717
2021,8,4,71.45,0,2021-08-04,72.88933827454717
2021,8,5,72.33,0,2021-08-05,72.88933827454717
2021,8,3,70.09,0,2021-08-03,61.35644609151573
2021,8,4,71.45,0,2021-08-04,61.35644609151573
2021,8,5,72.33,0,2021-08-05,61.35644609151573
2021,8,6,66.21,0,2021-08-06,61.35644609151573
2021,8,4,71.45,0,2021-08-04,67.17881536383858
2021,8,5,72.33,0,2021-08-05,67.17881536383858
2021,8,6,66.21,0,2021-08-06,67.17881536383858
2021,8,7,67.87,0,2021-08-07,67.17881536383858
2021,8,5,72.33,0,2021-08-05,70.0262717879462
2021,8,6,66.21,0,2021-08-06,70.0262717879462
2021,8,7,67.87,0,2021-08-07,70.0262717879462
2021,8,8,67.8,0,2021-08-08,70.0262717879462
2021,8,6,66.21,0,2021-08-06,71.56209059598207
2021,8,7,67.87,0,2021-08-07,71.56209059598207
2021,8,8,67.8,0,2021-08-08,71.56209059598207
2021,8,9,75.86,0,2021-08-09,71.56209059598207
