year,month,day,carbon_intensity,prediction,hour,date
2021,10,9,540.6,547.63916077118,0,2021-10-09
2021,10,10,576.89,542.9463869237267,0,2021-10-10
2021,10,11,485.39,565.5754623079089,0,2021-10-11
2021,10,12,503.99,512.1184874359697,0,2021-10-12
2021,10,13,534.94,506.6994958119899,0,2021-10-13
2021,10,14,534.42,525.5264986039966,0,2021-10-14
2021,10,15,395.79,531.4554995346656,0,2021-10-15
2021,10,16,610.99,441.0118331782219,0,2021-10-16
2021,10,17,576.68,554.3306110594073,0,2021-10-17
2021,10,18,510.96,569.230203686469,0,2021-10-18
2021,10,19,450.33,530.383401228823,0,2021-10-19
2021,10,20,332.1,477.0144670762743,0,2021-10-20
2021,10,21,440.49,380.4048223587581,0,2021-10-21
2021,10,22,418.96,420.4616074529194,0,2021-10-22
2021,10,23,539.92,419.46053581763977,0,2021-10-23
2021,10,24,546.79,499.76684527254656,0,2021-10-24
2021,10,25,477.82,531.1156150908488,0,2021-10-25
2021,10,26,551.69,495.5852050302829,0,2021-10-26
2021,10,27,378.56,532.988401676761,0,2021-10-27
2021,10,28,472.68,430.03613389225364,0,2021-10-28
2021,10,29,393.08,458.46537796408455,0,2021-10-29
2021,10,30,466.85,414.8751259880282,0,2021-10-30
2021,10,31,500.6,449.5250419960094,0,2021-10-31
2021,11,1,357.8,483.5750139986698,0,2021-11-01
2021,11,2,482.14,399.72500466622324,0,2021-11-02
2021,11,3,564.66,454.6683348887411,0,2021-11-03
2021,11,4,550.84,527.9961116295804,0,2021-11-04
2021,11,5,480.22,543.2253705431934,0,2021-11-05
2021,11,6,456.93,501.22179018106453,0,2021-11-06
2021,11,7,342.96,471.6939300603549,0,2021-11-07
2021,11,8,485.58,385.8713100201183,0,2021-11-08
2021,11,9,509.16,452.3437700067061,0,2021-11-09
2021,11,10,467.86,490.2212566689021,0,2021-11-10
2021,11,11,528.34,475.31375222296737,0,2021-11-11
2021,11,12,538.66,510.6645840743225,0,2021-11-12
2021,11,13,405.63,529.3281946914408,0,2021-11-13
2021,11,14,565.38,446.8627315638136,0,2021-11-14
2021,11,15,557.61,525.8742438546045,0,2021-11-15
2021,11,16,558.33,547.0314146182014,0,2021-11-16
2021,11,17,510.11,554.5638048727338,0,2021-11-17
2021,11,18,481.05,524.927934957578,0,2021-11-18
2021,11,19,463.5,495.67597831919267,0,2021-11-19
2021,11,20,543.68,474.2253261063975,0,2021-11-20
2021,11,21,527.45,520.5284420354658,0,2021-11-21
2021,11,22,474.59,525.142814011822,0,2021-11-22
2021,11,23,558.13,491.44093800394063,0,2021-11-23
2021,11,24,579.98,535.9003126679802,0,2021-11-24
2021,11,25,554.15,565.2867708893267,0,2021-11-25
2021,11,26,539.67,557.8622569631088,0,2021-11-26
2021,11,27,580.15,545.7340856543696,0,2021-11-27
2021,11,28,492.14,568.6780285514565,0,2021-11-28
2021,11,29,482.95,517.6526761838188,0,2021-11-29
2021,11,30,418.75,494.51755872793956,0,2021-11-30
2021,12,1,425.71,444.0058529093132,0,2021-12-01
2021,12,2,457.38,431.8086176364377,0,2021-12-02
2021,12,3,545.08,448.85620587881255,0,2021-12-03
2021,12,4,576.29,513.0054019596042,0,2021-12-04
2021,12,5,484.97,555.1951339865346,0,2021-12-05
2021,12,6,556.53,508.3783779955115,0,2021-12-06
2021,12,7,449.83,540.4794593318371,0,2021-12-07
2021,12,8,426.99,480.0464864439457,0,2021-12-08
2021,12,9,450.71,444.67549548131524,0,2021-12-09
2021,12,10,451.94,448.6984984937717,0,2021-12-10
2021,12,11,507.82,450.85949949792393,0,2021-12-11
2021,12,12,435.39,488.83316649930794,0,2021-12-12
2021,12,13,466.65,453.20438883310266,0,2021-12-13
2021,12,14,505.53,462.1681296110342,0,2021-12-14
2021,12,15,486.84,491.076043203678,0,2021-12-15
2021,12,16,547.18,488.252014401226,0,2021-12-16
2021,12,17,577.49,527.537338133742,0,2021-12-17
2021,12,18,562.44,560.8391127112474,0,2021-12-18
2021,12,19,552.43,561.9063709037491,0,2021-12-19
2021,12,20,555.99,555.5887903012497,0,2021-12-20
2021,12,21,565.78,555.8562634337499,0,2021-12-21
2021,12,22,558.97,562.4720878112499,0,2021-12-22
2021,12,23,538.0,560.1373626037499,0,2021-12-23
2021,12,24,459.95,545.3791208679166,0,2021-12-24
2021,12,25,496.13,488.4263736226389,0,2021-12-25
2021,12,26,509.96,493.56212454087967,0,2021-12-26
2021,12,27,550.21,504.49404151362654,0,2021-12-27
2021,12,28,428.33,534.9713471712089,0,2021-12-28
2021,12,29,463.48,463.87711572373627,0,2021-12-29
2021,12,30,379.1,463.6123719079121,0,2021-12-30
2021,12,31,376.65,407.27079063597074,0,2021-12-31
2021,7,1,466.43,386.85693021199023,1,2021-07-01
2021,7,2,538.32,469.2206970216243,1,2021-07-02
2021,7,3,488.58,515.2868990072081,1,2021-07-03
2021,7,4,500.42,497.4822996690694,1,2021-07-04
2021,7,5,397.26,499.4407665563565,1,2021-07-05
2021,7,6,412.79,431.3202555187855,1,2021-07-06
2021,7,7,453.68,418.9667518395952,1,2021-07-07
