year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,7,2,450.05,0,2021-07-02,451.6088579913278
2021,7,3,452.88,0,2021-07-03,451.6088579913278
2021,7,4,454.66,0,2021-07-04,451.6088579913278
2021,7,5,413.73,0,2021-07-05,451.6088579913278
2021,7,3,452.88,0,2021-07-03,450.56961933044266
2021,7,4,454.66,0,2021-07-04,450.56961933044266
2021,7,5,413.73,0,2021-07-05,450.56961933044266
2021,7,6,426.5,0,2021-07-06,450.56961933044266
2021,7,4,454.66,0,2021-07-04,452.1098731101476
2021,7,5,413.73,0,2021-07-05,452.1098731101476
2021,7,6,426.5,0,2021-07-06,452.1098731101476
2021,7,7,447.0,0,2021-07-07,452.1098731101476
2021,7,5,413.73,0,2021-07-05,453.8099577033825
2021,7,6,426.5,0,2021-07-06,453.8099577033825
2021,7,7,447.0,0,2021-07-07,453.8099577033825
2021,7,8,464.92,0,2021-07-08,453.8099577033825
2021,7,6,426.5,0,2021-07-06,427.0899859011275
2021,7,7,447.0,0,2021-07-07,427.0899859011275
2021,7,8,464.92,0,2021-07-08,427.0899859011275
2021,7,9,437.71,0,2021-07-09,427.0899859011275
2021,7,7,447.0,0,2021-07-07,426.6966619670425
2021,7,8,464.92,0,2021-07-08,426.6966619670425
2021,7,9,437.71,0,2021-07-09,426.6966619670425
2021,7,10,388.38,0,2021-07-10,426.6966619670425
2021,7,8,464.92,0,2021-07-08,440.2322206556808
2021,7,9,437.71,0,2021-07-09,440.2322206556808
2021,7,10,388.38,0,2021-07-10,440.2322206556808
2021,7,11,411.9,0,2021-07-11,440.2322206556808
2021,7,9,437.71,0,2021-07-09,456.6907402185603
2021,7,10,388.38,0,2021-07-10,456.6907402185603
2021,7,11,411.9,0,2021-07-11,456.6907402185603
2021,7,12,428.91,0,2021-07-12,456.6907402185603
2021,7,10,388.38,0,2021-07-10,444.0369134061868
2021,7,11,411.9,0,2021-07-11,444.0369134061868
2021,7,12,428.91,0,2021-07-12,444.0369134061868
2021,7,13,376.95,0,2021-07-13,444.0369134061868
2021,7,11,411.9,0,2021-07-11,406.93230446872894
2021,7,12,428.91,0,2021-07-12,406.93230446872894
2021,7,13,376.95,0,2021-07-13,406.93230446872894
2021,7,14,379.46,0,2021-07-14,406.93230446872894
2021,7,12,428.91,0,2021-07-12,410.2441014895763
2021,7,13,376.95,0,2021-07-13,410.2441014895763
2021,7,14,379.46,0,2021-07-14,410.2441014895763
2021,7,15,350.27,0,2021-07-15,410.2441014895763
2021,7,13,376.95,0,2021-07-13,422.6880338298588
2021,7,14,379.46,0,2021-07-14,422.6880338298588
2021,7,15,350.27,0,2021-07-15,422.6880338298588
2021,7,16,370.86,0,2021-07-16,422.6880338298588
2021,7,14,379.46,0,2021-07-14,392.1960112766196
2021,7,15,350.27,0,2021-07-15,392.1960112766196
2021,7,16,370.86,0,2021-07-16,392.1960112766196
2021,7,17,400.92,0,2021-07-17,392.1960112766196
2021,7,15,350.27,0,2021-07-15,383.70533709220655
2021,7,16,370.86,0,2021-07-16,383.70533709220655
2021,7,17,400.92,0,2021-07-17,383.70533709220655
2021,7,18,399.46,0,2021-07-18,383.70533709220655
2021,7,16,370.86,0,2021-07-16,361.4151123640688
2021,7,17,400.92,0,2021-07-17,361.4151123640688
2021,7,18,399.46,0,2021-07-18,361.4151123640688
2021,7,19,460.57,0,2021-07-19,361.4151123640688
2021,7,17,400.92,0,2021-07-17,367.71170412135626
2021,7,18,399.46,0,2021-07-18,367.71170412135626
2021,7,19,460.57,0,2021-07-19,367.71170412135626
2021,7,20,446.14,0,2021-07-20,367.71170412135626
2021,7,18,399.46,0,2021-07-18,389.8505680404521
2021,7,19,460.57,0,2021-07-19,389.8505680404521
2021,7,20,446.14,0,2021-07-20,389.8505680404521
2021,7,21,434.01,0,2021-07-21,389.8505680404521
2021,7,19,460.57,0,2021-07-19,396.256856013484
2021,7,20,446.14,0,2021-07-20,396.256856013484
2021,7,21,434.01,0,2021-07-21,396.256856013484
2021,7,22,453.9,0,2021-07-22,396.256856013484
2021,7,20,446.14,0,2021-07-20,439.132285337828
2021,7,21,434.01,0,2021-07-21,439.132285337828
2021,7,22,453.9,0,2021-07-22,439.132285337828
