date,hour_sin,hour_cos,month_sin,month_cos,weekend,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,precipitation,cloud_cover,DSWRF_W_m2,carbon_intensity
2020-01-01 00:00:00,0.0,1.0,-0.008601105865717279,0.9999630098048061,0.0,16.55,76.23332,12.35,26.544964,0.0,7.0,0.0,187.39
2020-01-01 01:00:00,0.25881904510252074,0.9659258262890683,-0.007884362571049703,0.9999689179303766,0.0,16.55,76.23332,12.35,26.980793,0.0,0.0,0.0,183.52
2020-01-01 02:00:00,0.49999999999999994,0.8660254037844387,-0.007167615225801525,0.9999743123160588,0.0,16.4,77.9809,12.55,26.309572,0.0,0.0,0.0,180.64
2020-01-01 03:00:00,0.7071067811865475,0.7071067811865476,-0.006450864198092206,0.9999791929590824,0.0,16.35,79.52118,12.8,24.975283,0.0,0.0,0.0,183.34
2020-01-01 04:00:00,0.8660254037844386,0.5000000000000001,-0.005734109856270471,0.999983559856939,0.0,16.45,78.75852,12.75,24.18707,0.0,0.0,0.0,183.92
2020-01-01 05:00:00,0.9659258262890682,0.25881904510252096,-0.005017352568459372,0.9999874130073857,0.0,16.55,78.259285,12.75,25.671307,0.0,6.0,0.0,188.08
2020-01-01 06:00:00,1.0,6.123233995736766e-17,-0.004300592703010851,0.9999907524084425,0.0,16.5,79.02393,12.85,26.999998,0.0,1.0,0.0,185.1
2020-01-01 07:00:00,0.9659258262890683,-0.25881904510252063,-0.0035838306280507994,0.9999935780583941,0.0,16.4,80.312035,13.0,27.103,0.0,14.0,51.47,180.26
2020-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,-0.0028670667118767747,0.9999958899557886,0.0,16.25,81.61414,13.1,26.554728,0.0,63.0,174.27,173.84
2020-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.0021503013227872794,0.9999976880994381,0.0,16.15,81.33506,12.95,26.282465,0.0,70.0,280.92,159.26
2020-01-01 10:00:00,0.5000000000000003,-0.8660254037844385,-0.001433534828911043,0.9999989724884193,0.0,16.15,80.277824,12.75,25.630886,0.0,100.0,355.5,158.36
2020-01-01 11:00:00,0.258819045102521,-0.9659258262890682,-0.0007167675986047368,0.9999997431220718,0.0,16.15,81.06961,12.9,24.442911,0.0,82.0,396.25,159.48
2020-01-01 12:00:00,1.2246467991473532e-16,-1.0,1.964386723728472e-15,1.0,0.0,16.15,79.75377,12.65,20.898611,0.0,80.0,303.15,155.63
