date,hour_sin,hour_cos,month_sin,month_cos,weekend,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,precipitation,cloud_cover,DSWRF_W_m2,carbon_intensity
2020-01-01 00:00:00,0.0,1.0,-0.008601105865717279,0.9999630098048061,0.0,-3.0995,83.813156,-5.4494996,4.6800003,0.0,11.0,0.0,611.4
2020-01-01 01:00:00,0.25881904510252074,0.9659258262890683,-0.007884362571049703,0.9999689179303766,0.0,-2.1995,77.811134,-5.5495,6.28713,0.0,12.0,0.0,609.51
2020-01-01 02:00:00,0.49999999999999994,0.8660254037844387,-0.007167615225801525,0.9999743123160588,0.0,-2.7995,78.30809,-6.0495,7.145796,0.0,12.0,0.0,609.55
2020-01-01 03:00:00,0.7071067811865475,0.7071067811865476,-0.006450864198092206,0.9999791929590824,0.0,-3.7995002,79.66235,-6.7995,7.2,0.0,10.0,0.0,611.89
2020-01-01 04:00:00,0.8660254037844386,0.5000000000000001,-0.005734109856270471,0.999983559856939,0.0,-4.8995,84.233986,-7.1495,4.1046314,0.0,5.0,0.0,610.27
2020-01-01 05:00:00,0.9659258262890682,0.25881904510252096,-0.005017352568459372,0.9999874130073857,0.0,-5.0495,81.02514,-7.7995,3.319036,0.0,4.0,0.0,610.71
2020-01-01 06:00:00,1.0,6.123233995736766e-17,-0.004300592703010851,0.9999907524084425,0.0,-5.3995,80.34811,-8.2495,5.692099,0.0,4.0,0.0,621.0
2020-01-01 07:00:00,0.9659258262890683,-0.25881904510252063,-0.0035838306280507994,0.9999935780583941,0.0,-5.6495,79.0687,-8.6995,6.989936,0.0,4.0,0.0,616.19
2020-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,-0.0028670667118767747,0.9999958899557886,0.0,-3.6495001,69.34153,-8.4495,5.495161,0.0,2.0,31.9,612.62
2020-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.0021503013227872794,0.9999976880994381,0.0,0.8505,49.84355,-8.4495,3.7064266,0.0,2.0,139.6,604.89
2020-01-01 10:00:00,0.5000000000000003,-0.8660254037844385,-0.001433534828911043,0.9999989724884193,0.0,2.8504999,38.266804,-9.9995,0.8049845,0.0,2.0,230.1,594.11
2020-01-01 11:00:00,0.258819045102521,-0.9659258262890682,-0.0007167675986047368,0.9999997431220718,0.0,3.7505,35.348785,-10.1995,0.71999997,0.0,2.0,280.7,587.3
2020-01-01 12:00:00,1.2246467991473532e-16,-1.0,1.964386723728472e-15,1.0,0.0,4.7005,32.94218,-10.2495,1.835647,0.0,2.0,284.75,588.29
2020-01-01 13:00:00,-0.25881904510252035,-0.9659258262890684,0.0007167675986086656,0.9999997431220718,0.0,4.6005,32.523193,-10.4995,1.8,0.0,1.0,242.6,590.8
2020-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.001433534828914972,0.9999989724884193,0.0,2.5505,39.39927,-9.8995,2.7416782,0.0,1.0,157.05,587.86
2020-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.002150301322791208,0.9999976880994381,0.0,0.4505,48.95591,-9.0495,4.6938257,0.0,0.0,49.95,594.66
2020-01-01 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0028670667118807034,0.9999958899557886,0.0,-0.8495,52.554424,-9.349501,4.6800003,0.0,0.0,0.0,595.5
2020-01-01 17:00:00,-0.9659258262890681,-0.2588190451025215,0.003583830628054728,0.9999935780583941,0.0,-0.0995,48.032692,-9.7995,5.8048253,0.0,0.0,0.0,596.21
2020-01-01 18:00:00,-1.0,-1.8369701987210297e-16,0.0043005927029579364,0.9999907524084427,0.0,-1.4995,49.35164,-10.7495,6.489992,0.0,0.0,0.0,606.29
2020-01-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.0050173525684633,0.9999874130073857,0.0,-2.0995,44.84239,-12.4995,6.696387,0.0,0.0,0.0,613.98
2020-01-01 20:00:00,-0.866025403784439,0.49999999999999933,0.005734109856274399,0.999983559856939,0.0,-2.4495,39.111443,-14.4995,6.989936,0.0,0.0,0.0,616.94
2020-01-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.006450864198096136,0.9999791929590823,0.0,-2.8995001,35.28557,-16.1495,9.504272,0.0,0.0,0.0,622.49
