date,hour_sin,hour_cos,month_sin,month_cos,weekend,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,precipitation,cloud_cover,DSWRF_W_m2,carbon_intensity
2020-01-01 00:00:00,0.0,1.0,-0.008601105865717279,0.9999630098048061,0.0,0.922,95.763405,0.322,11.090103,0.0,0.0,0.0,524.79
2020-01-01 01:00:00,0.25881904510252074,0.9659258262890683,-0.007884362571049703,0.9999689179303766,0.0,0.97199994,93.03091,-0.028,10.948973,0.0,0.0,0.0,521.86
2020-01-01 02:00:00,0.49999999999999994,0.8660254037844387,-0.007167615225801525,0.9999743123160588,0.0,0.872,90.68821,-0.47800002,9.726664,0.0,1.0,0.0,506.04
2020-01-01 03:00:00,0.7071067811865475,0.7071067811865476,-0.006450864198092206,0.9999791929590824,0.0,0.522,90.002815,-0.92800003,9.220499,0.0,5.0,0.0,494.19
2020-01-01 04:00:00,0.8660254037844386,0.5000000000000001,-0.005734109856270471,0.999983559856939,0.0,0.072000004,90.29808,-1.328,9.0,0.0,0.0,0.0,493.92
2020-01-01 05:00:00,0.9659258262890682,0.25881904510252096,-0.005017352568459372,0.9999874130073857,0.0,-0.328,90.933784,-1.6279999,9.3669195,0.0,0.0,0.0,496.31
2020-01-01 06:00:00,1.0,6.123233995736766e-17,-0.004300592703010851,0.9999907524084425,0.0,-0.728,92.25471,-1.828,8.287822,0.0,5.0,0.0,498.64
2020-01-01 07:00:00,0.9659258262890683,-0.25881904510252063,-0.0035838306280507994,0.9999935780583941,0.0,-0.67800003,93.2812,-1.6279999,8.707238,0.0,17.0,0.0,500.78
2020-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,-0.0028670667118767747,0.9999958899557886,0.0,-0.778,94.65711,-1.528,8.311245,0.0,31.0,22.55,500.33
2020-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.0021503013227872794,0.9999976880994381,0.0,0.27199998,94.35778,-0.528,11.384199,0.0,83.0,100.05,499.86
2020-01-01 10:00:00,0.5000000000000003,-0.8660254037844385,-0.001433534828911043,0.9999989724884193,0.0,1.422,92.385345,0.322,11.792404,0.0,100.0,97.45,501.43
2020-01-01 11:00:00,0.258819045102521,-0.9659258262890682,-0.0007167675986047368,0.9999997431220718,0.0,1.8720001,93.75266,0.97199994,12.605142,0.0,100.0,115.28,500.87
2020-01-01 12:00:00,1.2246467991473532e-16,-1.0,1.964386723728472e-15,1.0,0.0,1.422,97.87004,1.1220001,12.6462,0.0,100.0,74.32,503.56
2020-01-01 13:00:00,-0.25881904510252035,-0.9659258262890684,0.0007167675986086656,0.9999997431220718,0.0,1.6220001,95.787125,1.0220001,12.964998,0.0,100.0,83.62,507.02
2020-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.001433534828914972,0.9999989724884193,0.0,1.822,94.08809,0.97199994,12.605142,0.0,100.0,78.43,510.44
2020-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.002150301322791208,0.9999976880994381,0.0,1.8720001,93.41596,0.922,12.245294,0.0,100.0,19.92,520.68
