date,hour_sin,hour_cos,month_sin,month_cos,weekend,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,precipitation,cloud_cover,DSWRF_W_m2,carbon_intensity
2020-01-01 00:00:00,0.0,1.0,-0.008601105865717279,0.9999630098048061,0.0,3.6825001,86.15292,1.5825,23.087763,0.0,15.0,0.0,39.63
2020-01-01 01:00:00,0.25881904510252074,0.9659258262890683,-0.007884362571049703,0.9999689179303766,0.0,3.9325001,86.796616,1.9325,22.963936,0.0,14.0,0.0,39.06
2020-01-01 02:00:00,0.49999999999999994,0.8660254037844387,-0.007167615225801525,0.9999743123160588,0.0,4.1324997,88.37554,2.3825,23.14103,0.0,34.0,0.0,38.7
2020-01-01 03:00:00,0.7071067811865475,0.7071067811865476,-0.006450864198092206,0.9999791929590824,0.0,4.2324996,89.01444,2.5825,22.42427,0.0,39.0,0.0,38.12
2020-01-01 04:00:00,0.8660254037844386,0.5000000000000001,-0.005734109856270471,0.999983559856939,0.0,4.1825,89.32685,2.5825,22.346113,0.0,49.0,0.0,38.05
2020-01-01 05:00:00,0.9659258262890682,0.25881904510252096,-0.005017352568459372,0.9999874130073857,0.0,4.3325,88.39326,2.5825,22.682856,0.0,32.0,0.0,38.57
2020-01-01 06:00:00,1.0,6.123233995736766e-17,-0.004300592703010851,0.9999907524084425,0.0,4.2324996,88.07087,2.4325001,22.33161,0.0,65.0,0.0,38.72
2020-01-01 07:00:00,0.9659258262890683,-0.25881904510252063,-0.0035838306280507994,0.9999935780583941,0.0,4.2825,87.76297,2.4325001,20.907913,0.0,32.0,0.0,38.9
2020-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,-0.0028670667118767747,0.9999958899557886,0.0,4.4325,86.84646,2.4325001,20.570463,0.0,41.0,0.0,38.94
2020-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.0021503013227872794,0.9999976880994381,0.0,4.9824996,84.172104,2.5325,21.67487,0.0,30.0,31.25,39.07
2020-01-01 10:00:00,0.5000000000000003,-0.8660254037844385,-0.001433534828911043,0.9999989724884193,0.0,5.3824997,83.92134,2.8825,22.963936,0.0,19.0,90.1,39.53
2020-01-01 11:00:00,0.258819045102521,-0.9659258262890682,-0.0007167675986047368,0.9999997431220718,0.0,5.6324997,84.84537,3.2825,23.241617,0.0,8.0,99.5,39.66
2020-01-01 12:00:00,1.2246467991473532e-16,-1.0,1.964386723728472e-15,1.0,0.0,5.1324997,81.8304,2.2825,24.798223,0.0,11.0,120.53,39.6
2020-01-01 13:00:00,-0.25881904510252035,-0.9659258262890684,0.0007167675986086656,0.9999997431220718,0.0,5.0825,81.5329,2.1825001,24.884306,0.0,31.0,109.18,39.67
2020-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.001433534828914972,0.9999989724884193,0.0,4.7825,85.35352,2.5325,24.144167,0.0,11.0,72.03,39.33
2020-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.002150301322791208,0.9999976880994381,0.0,4.4325,87.46578,2.5325,23.906818,0.0,24.0,15.35,39.04
2020-01-01 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0028670667118807034,0.9999958899557886,0.0,4.2324996,87.446754,2.3325,25.171696,0.0,47.0,0.0,39.22
2020-01-01 17:00:00,-0.9659258262890681,-0.2588190451025215,0.003583830628054728,0.9999935780583941,0.0,3.9325001,86.17902,1.8325,26.882141,0.0,70.0,0.0,39.51
2020-01-01 18:00:00,-1.0,-1.8369701987210297e-16,0.0043005927029579364,0.9999907524084427,0.0,3.4325001,86.746506,1.4325,25.671307,0.0,67.0,0.0,39.25
2020-01-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.0050173525684633,0.9999874130073857,0.0,2.7325,87.93349,0.9325,23.587555,0.0,43.0,0.0,39.07
2020-01-01 20:00:00,-0.866025403784439,0.49999999999999933,0.005734109856274399,0.999983559856939,0.0,2.3825,89.17806,0.7825,21.67487,0.0,81.0,0.0,38.63
2020-01-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.006450864198096136,0.9999791929590823,0.0,2.2325,90.13506,0.7825,21.479666,0.0,96.0,0.0,38.2
2020-01-01 22:00:00,-0.5000000000000004,0.8660254037844384,0.007167615225805454,0.9999743123160588,0.0,2.3325,89.495804,0.7825,22.101183,0.0,90.0,0.0,38.49
2020-01-01 23:00:00,-0.25881904510252157,0.9659258262890681,0.007884362571053632,0.9999689179303766,0.0,2.4325001,88.541954,0.73249996,20.948164,0.0,40.0,0.0,37.94
2020-01-02 00:00:00,0.0,1.0,0.008601105865721206,0.999963009804806,0.0,2.0325,88.827194,0.3825,20.945072,0.0,60.0,0.0,38.16
2020-01-02 01:00:00,0.25881904510252074,0.9659258262890683,0.009317844741463431,0.9999565879423836,0.0,1.8825,89.78317,0.3825,19.562946,0.0,81.0,0.0,38.43
2020-01-02 02:00:00,0.49999999999999994,0.8660254037844387,0.01003457883016519,0.9999496523464075,0.0,1.8825,89.45916,0.3325,20.192118,0.0,85.0,0.0,38.45
2020-01-02 03:00:00,0.7071067811865475,0.7071067811865476,0.010751307763543312,0.9999422030204413,0.0,2.0825,90.12357,0.63250005,20.780453,0.0,100.0,0.0,38.53
2020-01-02 04:00:00,0.8660254037844386,0.5000000000000001,0.011468031173317263,0.999934239968313,0.0,2.3825,90.14654,0.9325,21.868332,0.0,99.0,0.0,38.46
2020-01-02 05:00:00,0.9659258262890682,0.25881904510252096,0.012184748691379881,0.9999257631941123,0.0,2.5325,89.83449,1.0325,23.510508,0.0,98.0,0.0,38.43
2020-01-02 06:00:00,1.0,6.123233995736766e-17,0.012901459949399658,0.9999167727021955,0.0,2.4825,90.47883,1.0825,23.847115,0.0,95.0,0.0,38.28
2020-01-02 07:00:00,0.9659258262890683,-0.25881904510252063,0.013618164579275671,0.99990726849718,0.0,2.3825,90.47143,0.98249996,24.079666,0.0,100.0,0.0,38.16
2020-01-02 08:00:00,0.8660254037844387,-0.4999999999999998,0.01433486221268304,0.9998972505839504,0.0,2.1325,92.096016,0.98249996,23.710857,0.0,100.0,0.0,38.1
2020-01-02 09:00:00,0.7071067811865476,-0.7071067811865475,0.015051552481527836,0.9998867189676518,0.0,2.1325,91.76529,0.9325,25.992397,0.0,100.0,28.27,37.82
2020-01-02 10:00:00,0.5000000000000003,-0.8660254037844385,0.015768235017549394,0.9998756736536955,0.0,2.1325,92.096016,0.98249996,26.459387,0.0,100.0,40.85,38.08
2020-01-02 11:00:00,0.258819045102521,-0.9659258262890682,0.016484909452491033,0.9998641146477572,0.0,2.1825001,91.438965,0.9325,26.758923,0.0,100.0,41.97,38.12
2020-01-02 12:00:00,1.2246467991473532e-16,-1.0,0.017201575418270734,0.9998520419557734,0.0,1.4825001,91.061714,0.1825,25.864943,0.0,100.0,49.97,37.91
2020-01-02 13:00:00,-0.25881904510252035,-0.9659258262890684,0.017918232546583493,0.9998394555839485,0.0,1.3825,91.71671,0.1825,25.872456,0.0,100.0,31.7,37.68
2020-01-02 14:00:00,-0.4999999999999997,-0.8660254037844388,0.01863488046935618,0.999826355538747,0.0,1.3825,92.71771,0.3325,25.189713,0.0,100.0,31.67,37.36
2020-01-02 15:00:00,-0.7071067811865471,-0.7071067811865479,0.019351518818349886,0.9998127418268998,0.0,1.5325,92.058685,0.3825,24.162947,0.0,100.0,14.25,37.48
2020-01-02 16:00:00,-0.8660254037844384,-0.5000000000000004,0.02006814722533064,0.9997986144554024,0.0,1.6825,90.41939,0.2825,24.567198,0.0,100.0,0.0,37.56
2020-01-02 17:00:00,-0.9659258262890681,-0.2588190451025215,0.020784765322240065,0.9997839734315106,0.0,1.2825,92.043045,0.1325,28.856194,0.0,100.0,0.0,37.41
2020-01-02 18:00:00,-1.0,-1.8369701987210297e-16,0.02150137274079775,0.9997688187627484,0.0,1.2825,93.04801,0.2825,31.122826,0.0,100.0,0.0,37.57
2020-01-02 19:00:00,-0.9659258262890684,0.2588190451025203,0.022217969112956103,0.9997531504568994,0.0,2.2325,91.442314,0.98249996,31.826931,0.0,100.0,0.0,37.9
2020-01-02 20:00:00,-0.866025403784439,0.49999999999999933,0.022934554070445874,0.9997369685220157,0.0,2.7825,91.80705,1.5825,32.839027,0.1,100.0,0.0,37.98
2020-01-02 21:00:00,-0.7071067811865477,0.7071067811865474,0.02365112724523101,0.9997202729664083,0.0,3.2825,91.18629,1.9825001,32.33794,0.1,100.0,0.0,38.07
2020-01-02 22:00:00,-0.5000000000000004,0.8660254037844384,0.02436768826911101,0.9997030637986559,0.0,3.5825,91.206795,2.2825,31.32207,0.0,100.0,0.0,38.3
2020-01-02 23:00:00,-0.25881904510252157,0.9659258262890681,0.025084236773891634,0.9996853410276012,0.0,3.9825,90.26772,2.5325,32.777794,0.0,100.0,0.0,37.85
2020-01-03 00:00:00,0.0,1.0,0.025800772391555534,0.9996671046623467,0.0,4.1324997,89.959236,2.6325,31.869658,0.0,100.0,0.0,37.93
2020-01-03 01:00:00,0.25881904510252074,0.9659258262890683,0.026517294753864697,0.9996483547122641,0.0,4.3325,90.61421,2.9325001,33.510952,0.1,100.0,0.0,37.93
2020-01-03 02:00:00,0.49999999999999994,0.8660254037844387,0.02723380349281521,0.9996290911869836,0.0,4.5825,90.31261,3.1325,32.47591,0.0,100.0,0.0,38.14
2020-01-03 03:00:00,0.7071067811865475,0.7071067811865476,0.02795029824018286,0.9996093140964047,0.0,4.9824996,89.39203,3.3825,33.985218,0.0,100.0,0.0,38.17
2020-01-03 04:00:00,0.8660254037844386,0.5000000000000001,0.02866677862797793,0.9995890234506852,0.0,5.1324997,89.71963,3.5825,36.367126,0.1,100.0,0.0,37.98
2020-01-03 05:00:00,0.9659258262890682,0.25881904510252096,0.029383244288047592,0.9995682192602509,0.0,5.2324996,90.36088,3.7825,37.008278,0.1,100.0,0.0,38.18
2020-01-03 06:00:00,1.0,6.123233995736766e-17,0.030099694852246606,0.9995469015357917,0.0,5.4325,90.375656,3.9825,36.57855,0.1,100.0,0.0,37.8
2020-01-03 07:00:00,0.9659258262890683,-0.25881904510252063,0.03081612995260793,0.9995250702882564,0.0,5.5325,90.700516,4.1324997,35.815926,0.1,100.0,0.0,37.93
2020-01-03 08:00:00,0.8660254037844387,-0.4999999999999998,0.03153254922094521,0.9995027255288645,0.0,5.7825,91.036224,4.4325,35.64182,0.1,100.0,0.0,38.05
2020-01-03 09:00:00,0.7071067811865476,-0.7071067811865475,0.03224895228930747,0.9994798672690921,0.0,6.2324996,91.067154,4.8824997,35.965782,0.1,100.0,20.02,38.16
2020-01-03 10:00:00,0.5000000000000003,-0.8660254037844385,0.03296533878952482,0.9994564955206864,0.0,6.5825,91.408104,5.2825,35.815926,0.0,100.0,54.0,38.13
2020-01-03 11:00:00,0.258819045102521,-0.9659258262890682,0.03368170835366312,0.9994326102956511,0.0,6.9325,92.06644,5.7324996,34.06521,0.0,100.0,55.65,38.08
