Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,New Zealand,New Zealand,NZ,64.39,100.44,87.24,87.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 01:00:00,New Zealand,New Zealand,NZ,64.5,100.53,87.24,87.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 02:00:00,New Zealand,New Zealand,NZ,64.71,100.73,87.2,87.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 03:00:00,New Zealand,New Zealand,NZ,65.08,101.11,87.12,87.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 04:00:00,New Zealand,New Zealand,NZ,65.95,102.11,86.9,86.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 05:00:00,New Zealand,New Zealand,NZ,67.42,103.87,86.49,86.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 06:00:00,New Zealand,New Zealand,NZ,68.1,104.7,86.31,86.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 07:00:00,New Zealand,New Zealand,NZ,68.13,104.75,86.34,86.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 08:00:00,New Zealand,New Zealand,NZ,67.74,104.34,86.45,86.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 09:00:00,New Zealand,New Zealand,NZ,68,104.8,86.42,86.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 10:00:00,New Zealand,New Zealand,NZ,66.48,103.03,86.88,86.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 11:00:00,New Zealand,New Zealand,NZ,64.47,100.82,87.37,87.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 12:00:00,New Zealand,New Zealand,NZ,64.01,100.39,87.54,87.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 13:00:00,New Zealand,New Zealand,NZ,63.32,99.89,87.63,87.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 14:00:00,New Zealand,New Zealand,NZ,63.56,100.16,87.63,87.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 15:00:00,New Zealand,New Zealand,NZ,62.7,99.07,87.85,87.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 16:00:00,New Zealand,New Zealand,NZ,62.36,98.41,87.97,87.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 17:00:00,New Zealand,New Zealand,NZ,63.92,99.92,87.6,87.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 18:00:00,New Zealand,New Zealand,NZ,65.81,102.02,87.04,87.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 19:00:00,New Zealand,New Zealand,NZ,66.09,102.43,86.82,86.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 20:00:00,New Zealand,New Zealand,NZ,66.1,102.48,86.79,86.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
